,0
0,483184.9734536828
1,1232757.8072961858
2,1245187.0266614368
3,1243780.3497249116
4,1199396.1434782704
5,1172703.9316347872
6,1206628.5455344296
7,1225191.444112413
8,1210720.670085371
9,1210368.1746583264
10,1180694.6318426428
11,1181599.0978492054
12,1206808.4804833012
13,1197517.1630159055
14,1204453.486101996
15,1197744.3937577736
16,1226285.7162844937
17,1208807.5352093305
18,1195089.0779556083
19,1199101.263576431
20,1217620.1654480633
21,1222399.8678714018
22,1224696.780578809
23,1207150.315084598
24,1185536.0456236694
25,1188946.4842510473
26,1203056.2401182014
27,1224165.0461591564
28,1201511.1367969287
29,1206814.8067300625
30,1202948.785351274
31,1207860.8546284172
32,1206533.2159272935
33,1219557.9156858886
34,1203400.45574409
35,1217798.8031791546
36,1211562.7394272904
37,1213569.7090306666
38,1213244.8526587556
39,1209031.7193362708
40,1185253.7336081145
41,1195646.5562992003
42,1196095.6343571034
43,1193977.520400838
44,1137018.196307891
45,1125016.4973300775
46,1105202.5417342146
47,1103421.2269051229
48,1096586.5438990272
49,1109718.1480949423
50,1109424.7418590253
51,1107467.2732076072
52,1100156.0344843357
53,1086380.693770018
54,1085852.1936073336
55,1077935.0453257281
56,1084063.2186674394
57,1079255.4449511059
58,1088728.9458863833
59,1104158.839960819
60,1118648.0094132726
61,1123818.5223726681
62,1117791.7126043555
