,0
0,1124569.0846289583
1,951965.6692837785
2,952253.3716441306
3,952540.5966254559
4,952697.3264572999
5,953098.892643274
6,953005.4482228042
7,953155.54448087
8,953153.0518479719
9,953155.0347403539
10,953043.1933838384
11,952902.466008742
12,952400.0874761695
13,952433.4849841768
14,952385.3289940708
15,952385.3757748593
16,952301.774532433
17,952296.2202060923
18,952209.1508436452
19,952208.3814008174
20,952050.235384443
21,952049.9400983155
22,952049.6113500594
23,952049.6113500594
24,952049.6113500594
25,952048.9723672174
26,952048.1005776378
27,952068.5412286378
28,951933.6265387423
29,951961.4145109075
30,951946.1125730216
31,951992.2351804338
32,951988.6013733866
33,951985.9820386176
34,951975.7498228176
35,952023.6594466807
36,952019.6267522079
37,952020.7885386328
38,951997.0046713939
39,952015.5430257934
40,952097.5955575339
41,952031.3861650769
42,951939.3864986214
43,952006.5560729218
44,952011.1949108882
45,952264.2578450181
46,952264.5819521067
47,952198.8330768769
48,952197.1085319917
49,952128.0366668917
50,952124.4629344917
51,952132.3526691427
52,952099.2450177483
53,952114.1884559188
54,952122.4812693828
55,952132.0566213514
56,952139.4640619861
57,952126.1336577423
58,952115.5368796709
59,952114.8257688895
60,952071.8634128672
61,952068.6472285994
62,952103.0166563011
