,0
0,1159346.6459542466
1,478963.6149779859
2,477957.28138833796
3,477307.87279396143
4,477783.3920037204
5,479115.50566482905
6,479577.34509839973
7,478717.70491878287
8,478896.8955784031
9,477812.8581274806
10,477987.527283444
11,477601.7956728104
12,478938.3272626037
13,477423.8568210932
14,477031.88598116196
15,476789.57840147347
16,482790.2774118087
17,481061.0764167164
18,480563.6747303472
19,480505.1334066052
20,481134.60315752565
21,481335.0036573218
22,481364.91266002844
23,481654.90401436354
24,481606.82710318186
25,481411.4039337037
26,484135.1221563603
27,484435.60348849825
28,486038.7386569354
29,485412.95034595294
30,488436.9792616046
31,487070.77717377234
32,488563.4926646751
33,489388.5603956031
34,489456.281842136
35,488562.2335143647
36,490315.4486434597
37,490162.8577536538
38,489242.104886605
39,490836.49033999525
40,488918.3147860009
41,490730.41195987276
42,488809.5826932903
43,487934.3081906571
44,487731.75111583486
45,487283.47768179537
46,486564.2192198018
47,484357.48837571556
48,481646.9441224645
49,483960.7732686642
50,483739.1171815523
51,482193.7924542562
52,482622.87209757196
53,480017.5695663062
54,480938.1300360856
55,480798.1065202811
56,481160.6953103519
57,481571.9302480205
58,483489.7138956556
59,482449.47419121274
60,482951.26358506246
61,482852.14613678074
62,483184.9734536828
