,0
0,949217.8413725779
1,904595.8212558292
2,904581.111323383
3,904581.111323383
4,904581.111323383
5,904581.111323383
6,904581.111323383
7,904581.111323383
8,904581.111323383
9,904581.111323383
10,904581.111323383
11,904581.111323383
12,904581.111323383
13,904581.111323383
14,904581.111323383
15,904581.111323383
16,904581.111323383
17,904581.111323383
18,904581.111323383
19,904581.111323383
20,904581.111323383
21,904581.111323383
22,904581.111323383
23,904581.111323383
24,904581.111323383
25,904580.8083310013
26,904518.6730905238
27,904514.0982558952
28,904514.0982558952
29,904525.695935793
30,904524.1905759282
31,904524.1905759282
32,904524.1905759282
33,904554.8585103282
34,904555.2923615274
35,904234.0525143421
36,904139.2547726114
37,904161.3860035868
38,904160.6915248266
39,904147.9558757176
40,904150.3074058513
41,904224.9991969527
42,904231.1309803713
43,903889.1865422247
44,904002.8466623813
45,904171.0881099708
46,904412.4091634352
47,904677.5924880906
48,904833.6390944076
49,905086.6185381009
50,904990.1096947022
51,905131.7792123823
52,904924.3878481037
53,904746.3497731898
54,905013.7223609949
55,905183.0445747793
56,905318.5699390033
57,905417.645413049
58,905712.1436321235
59,905774.2110003991
60,905885.5462782825
61,905863.6927175517
62,905863.6927175517
