,0
0,1000000.0
1,996687.45
2,984728.1499999999
3,982424.7999999999
4,979973.7
5,973964.1461182021
6,972432.9123705672
7,970631.6821169929
8,972174.3997685355
9,970598.9455593985
10,966781.8341996116
11,963550.8277833681
12,968912.7307735614
13,982081.7452018243
14,965030.3129847451
15,973540.5486749783
16,978028.17793762
17,990364.7174257808
18,989776.0468153962
19,975932.7423548282
20,967043.427475835
21,985238.4013739132
22,980668.4349879416
23,974524.5633058464
24,965493.1403327757
25,952792.1842536296
26,948165.8893152514
27,949224.515176677
28,955240.2950743936
29,953466.8196467992
30,961466.6835256906
31,958236.0766453536
32,954845.091141084
33,963604.7590841436
34,954014.256331624
35,957330.4309317046
36,962014.5842820089
37,961324.2845095333
38,970051.811666974
39,973860.1398751976
40,977185.2086763536
41,977145.8269593202
42,986172.4354994036
43,995372.8120334634
44,989713.2397298936
45,991189.5861788366
46,991172.1437648988
47,991194.7336724141
48,991193.9048076317
49,991193.9048076317
50,991193.9048076317
51,991193.9048076317
52,990441.0548076318
53,990388.9048076317
54,990388.9048076317
55,986136.2048076318
56,985556.8005918466
57,985248.5410293065
58,982349.0007171184
59,981498.3632452785
60,981268.0918288528
61,980089.9947199431
62,978714.9812036249
