,0
0,487162.08459552703
1,420866.26489387173
2,420906.2401621621
3,420898.77768556954
4,421049.5959524348
5,420962.5171760085
6,421327.7019745762
7,420955.08292329265
8,421003.0395749431
9,420869.5010756308
10,421005.6451520139
11,421317.41150687565
12,421471.82257092925
13,421524.6691514399
14,420971.50318379566
15,420856.8190507738
16,420717.8536177214
17,420400.22209757334
18,420229.6536570018
19,420089.46591741394
20,419484.26179299824
21,419677.87185552245
22,419710.6120925199
23,419798.493029585
24,419789.693495684
25,419676.168883238
26,419637.3015723234
27,419383.0925453876
28,419294.39809122286
29,419404.08538565674
30,419544.44487937825
31,419497.25071213435
32,419581.3453253841
33,419727.2238411852
34,419589.4545685576
35,419599.57728827104
36,419591.1052910314
37,419664.13848000957
38,419789.98040929367
39,419788.98629884294
40,419511.1715652059
41,419787.10569276207
42,419987.57425693073
43,419789.4848724274
44,420177.3675060519
45,420302.8737459854
46,420969.3617142226
47,421126.9724875912
48,421582.168904867
49,421590.82933866105
50,421526.28864770243
51,421839.8542970352
52,420986.1524296284
53,420504.3207831532
54,420489.8177083693
55,420708.30331903225
56,420780.58140313614
57,420587.43692329037
58,420385.046798158
59,420071.4409017792
60,419404.80435369624
61,417893.2331121487
62,418153.18732821994
