,0
0,-110.39342153526377
1,-32.06911778904032
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,-225.34585709997918
25,-8.484070968581364
26,138.60438519786112
27,16.14489890052937
28,74.98648808011785
29,81.70963659184054
30,18.845561551395804
31,-179.57240346854087
32,73.58369125332683
33,-257.8794565019198
34,184.3071542463731
35,566.0923821690958
36,-292.8218010690762
37,-123.56603830331005
38,38.24265634431504
39,-74.27757724374533
40,245.4216073853895
41,-3.132511504809372
42,-295.036676998483
43,262.9295752811013
44,311.1806160049746
45,13.488087597303092
46,74.37341409514192
47,-142.82268694904633
48,60.77015742647927
49,83.9183409815887
50,-5.694006314501166
51,0.0
52,0.0
53,-81.62351589999162
54,-22.65481499955058
55,-4.349789138301276
56,0.0
57,-15.769312393385917
58,25.39467323035933
59,-1.4332804753212258
60,12.210498630534858
61,-0.43373719544615597
