,0
0,923107.8512350359
1,741851.1785874406
2,741829.1766265199
3,741829.1766265199
4,741829.1766265199
5,741829.1766265199
6,741829.1766265199
7,741829.1766265199
8,741829.1766265199
9,741829.1766265199
10,741829.1766265199
11,741829.1766265199
12,741829.1766265199
13,741829.1766265199
14,741829.1766265199
15,741829.1766265199
16,741829.1766265199
17,741829.1766265199
18,741741.1158391564
19,741847.7658260849
20,741656.109282119
21,741667.4131636266
22,741665.527358867
23,741692.3153415588
24,741755.823848535
25,741621.8936968755
26,741631.5378602606
27,741514.5146668557
28,741518.8164718449
29,741433.4281012957
30,741560.1379159401
31,741835.1023505194
32,741982.9594209394
33,741892.2542838978
34,741883.249661561
35,742027.3636733538
36,741967.5550222136
37,741975.9998295871
38,741842.8994775336
39,742283.0836440575
40,743303.9714184027
41,743281.6722568733
42,743281.6722568733
43,743281.6722568733
44,743281.6722568733
45,743281.6722568733
46,743281.6722568733
47,743281.6722568733
48,743281.6722568733
49,743281.6722568733
50,743281.6722568733
51,743281.6722568733
52,743281.6722568733
53,743281.6722568733
54,743281.6722568733
55,743281.6722568733
56,743281.6722568733
57,743281.6722568733
58,743281.6722568733
59,743281.6722568733
60,743281.6722568733
61,743281.6722568733
62,743281.6722568733
