,0
0,8645.357522280654
1,-2148.6352047253167
2,14691.870354717248
3,7494.9988399315625
4,12011.838351288345
5,-3349.4156655997504
6,-1121.3627270783763
7,-7953.784450483508
8,-2533.9283015727997
9,8922.58121638326
10,7274.680840396788
11,-1230.3235818766989
12,625.0208270302974
13,-2333.899505922571
14,4196.235203201417
15,2567.0010090828873
16,547.1569339730777
17,620.4208859277423
18,-52.84613114199601
19,0.0
20,0.0
21,896.4499999999534
22,1545.5
23,-9205.300000000047
24,11966.711518268567
25,16370.734169006348
26,6203.530738830566
27,-4535.40194153972
28,26538.30839871592
29,9111.551627731184
30,-10902.402366239578
31,4478.804902649019
32,-3080.6923218860757
33,-4453.483360598795
34,10411.846550275804
35,14184.677379627246
36,-5179.56148546515
37,1890.726744697662
38,-7421.147096419474
39,4518.685111472383
40,-5616.6484893360175
41,-3553.8025503302924
42,16963.94345929334
43,17132.325245261192
44,20098.291217217455
45,-15185.332059288165
46,-35077.60826921067
47,-8525.95090612513
48,-3013.9663170231506
49,-14315.980048871133
50,-17481.48662584601
51,27570.109946254874
52,15764.647965359734
53,537.4053312204778
54,-7692.500824942719
55,11513.824588879477
56,-27146.906738525257
57,-7612.444777574856
58,7226.168284595013
59,9305.399829652626
60,-6359.795612836722
61,5391.442662585061
