,0
0,598033.9135382116
1,598204.6502912329
2,597939.9550494706
3,598035.9935286081
4,600177.5524817026
5,600269.4504971064
6,600639.528579954
7,600825.921527914
8,599512.4243570842
9,599825.6104020632
10,599193.1987505206
11,598522.8254021587
12,599280.0872826518
13,604059.2891560496
14,613142.3942013682
15,608901.6343609751
16,615566.5824131907
17,611816.2031422557
18,604691.8130197733
19,608182.9900084189
20,618205.7701224822
21,611050.5332403173
22,602687.8165620755
23,600646.8909587506
24,592711.0955098752
25,585103.2873638428
26,580204.0993131227
27,580485.9336511163
28,580357.32731009
29,583582.3308703946
30,584728.6830858468
31,585078.7981076841
32,585034.3104472952
33,585034.3104472952
34,587973.4354472952
35,591615.3372895079
36,593465.5565082936
37,589163.7407798223
38,584435.1810777406
39,584176.7672841558
40,584230.9986869774
41,584778.9779428444
42,584762.0934705813
43,584762.0934705813
44,582775.7434705814
45,587479.7291588157
46,585731.5092524674
47,584789.8842681482
48,585220.3372482084
49,585196.8281603478
50,585371.6370907538
51,585186.4648374788
52,585140.7872548763
53,588104.471099725
54,588050.2616405499
55,588050.2616405499
56,587831.03131452
57,587812.8987521555
58,587552.7914462358
59,588463.3112890513
60,586288.6851446421
61,586269.2674363196
62,586265.0168233397
