,0
0,905863.6927175517
1,905863.6927175517
2,905863.6927175517
3,905979.6177175518
4,907945.6946864926
5,908320.1816215931
6,910190.8379759269
7,911948.1629635737
8,908916.5442033694
9,911747.764134579
10,915124.7044633677
11,912340.6469877531
12,902097.9916122305
13,906891.7712365077
14,914589.2404375003
15,920343.1067870067
16,923112.3375028418
17,926781.7811908642
18,930076.5753148698
19,924806.3193765553
20,926038.8691067406
21,922620.0471667324
22,924891.261444261
23,924400.7756548248
24,923779.9514598689
25,924145.8542947016
26,922333.9725769076
27,923492.5536957206
28,918954.2055620286
29,919113.4011000905
30,917860.7805193517
31,918466.0966402683
32,926245.0710784409
33,921024.5487044308
34,921654.4044162724
35,922257.5377546701
36,922020.7651014886
37,922218.6628622663
38,921539.3592605391
39,921257.1113734994
40,920985.0136705608
41,920971.118278087
42,921207.643278087
43,923187.778933967
44,923417.764135612
45,923406.8594265017
46,923291.2057719621
47,923289.2596948177
48,923289.2596948177
49,924874.2096948177
50,925882.5346948176
51,927148.8075612421
52,926744.0937116023
53,925477.6410123225
54,927064.615835702
55,927082.7147206661
56,926721.7644424525
57,935915.2888529625
58,933817.5908381834
59,934495.4761675491
60,931960.6519958582
61,931814.8423162785
62,923107.8512350359
