,0
0,969055.768244187
1,1136393.8170925812
2,1143841.054626818
3,1147659.6624380974
4,1142247.025095358
5,1154597.7770009902
6,1151592.6462697526
7,1145394.9619174735
8,1147651.3703550305
9,1145383.3383039203
10,1140830.1592582448
11,1145849.8446647865
12,1158164.0979845114
13,1144003.1958664411
14,1148799.5760202284
15,1145798.092592531
16,1135785.0136476476
17,1124499.3784428826
18,1130691.4172846666
19,1117093.1133172777
20,1080448.374021193
21,1083252.9326931606
22,1061249.0040959786
23,1048404.0372600409
24,1039778.4299625341
25,1054055.0489456386
26,1049553.9904273727
27,1066321.6574223568
28,1044544.1358392525
29,1020822.2899395275
30,1028124.5952364731
31,1060514.464182699
32,1052880.0263471636
33,1044258.7446236316
34,1057163.7512920047
35,1093938.651110309
36,1083652.7508407559
37,1086778.9269777504
38,1065223.224416044
39,1071527.1266900327
40,1041741.0787914651
41,1099208.1563455062
42,1123918.6863721567
43,1135545.3810356164
44,1126539.3471962088
45,1119341.501596632
46,1103183.0933797238
47,1118254.450071341
48,1129847.9678077102
49,1147177.5255352268
50,1157768.907128323
51,1122175.50633464
52,1125218.307602358
53,1141512.6973192377
54,1134983.6601174464
55,1147589.488126277
56,1129792.6652978887
57,1131837.6918975655
58,1141709.716215245
59,1159821.083658104
60,1162445.9446963533
61,1160041.535702668
62,1159346.6459542466
