,0
0,16802.036706564017
1,12429.219365251018
2,-1406.676936525153
3,-44384.20624664123
4,-26692.21184348315
5,33924.61389964237
6,18562.89857798349
7,-14470.77402704209
8,-352.49542704457417
9,-29673.542815683642
10,904.4660065625794
11,25209.382634095848
12,-9291.317467395682
13,6936.323086090386
14,-6709.0923442223575
15,28541.32252672012
16,-17478.181075163186
17,-13718.457253722241
18,4012.185620822711
19,18518.90187163232
20,4779.7024233385455
21,2296.9127074072603
22,-17546.465494211065
23,-21614.269460928626
24,3410.438627377851
25,14109.755867154105
26,21108.80604095501
27,-22653.909362227656
28,5303.669933133759
29,-3866.0213787883986
30,4912.069277143106
31,-1327.6387011236511
32,13024.699758595088
33,-16157.459941798588
34,14398.347435064614
35,-6236.063751864247
36,2006.9696033762302
37,-324.8563719110098
38,-4213.133322484791
39,-23777.985728156287
40,10392.822691085748
41,449.07805790309794
42,-2118.1139562653843
43,-56959.32409294695
44,-12001.69897781359
45,-19813.95559586282
46,-1781.3148290917743
47,-6834.6830060957
48,13131.604195915163
49,-293.4062359170057
50,-1957.4686514181085
51,-7311.238723271526
52,-13775.340714317746
53,-528.5001626843587
54,-7917.148281605449
55,6128.173341711285
56,-4807.773716333555
57,9473.500935277436
58,15429.894074435811
59,14489.169452453498
60,5170.512959395535
61,-6026.809768312611
