,0
0,37.575543170038145
1,-2.0026950371684507
2,0.0
3,0.0
4,480.70361569023225
5,1434.8714328308124
6,-4169.61617622379
7,-73.24999999994179
8,3261.31219202996
9,290.03993595123757
10,358.1118246195256
11,-768.4516160979401
12,1329.034847327217
13,2748.714315356221
14,312.59963038447313
15,-2125.6329519271967
16,5340.21759724617
17,-8448.458785648341
18,-6425.131931203592
19,7097.560634900117
20,-1795.647840065998
21,1363.5004673958174
22,1508.8966729030362
23,-14024.732731075259
24,-862.7936533212778
25,7205.276918411255
26,-2611.91288292408
27,-450.32980740070343
28,-14240.61735166455
29,2227.4962771415885
30,1162.5782390789827
31,676.6110785265046
32,2187.08698807811
33,7807.445215559041
34,84.2113724022056
35,4157.06068277359
36,2439.4538554966566
37,-1344.0576172829024
38,6123.943084548984
39,2092.1724200419267
40,-1178.6888440425973
41,-2047.477763193834
42,-2410.7547985393903
43,-5034.114945367328
44,-132.8048693680903
45,-1622.5515285494039
46,14035.689512506244
47,6746.457832068205
48,-11302.507277101278
49,700.9306838512421
50,-1080.6363677025074
51,3419.944199770689
52,4064.4268593644956
53,-2377.330743904109
54,1746.1096341586672
55,6893.905621683574
56,375.4278636574745
57,-5817.536242670496
58,5134.921257793903
59,9772.914651930332
60,16729.904743134975
61,-3147.2098031640053
