,0
0,-3312.5500000000466
1,-11959.300000000047
2,-2303.3499999999767
3,-2451.0999999999767
4,-6009.553881797823
5,-1531.2337476349203
6,-1801.230253574322
7,1542.7176515426254
8,-1575.4542091370095
9,-3817.1113597869407
10,-3231.006416243501
11,5361.902990193339
12,13169.014428262948
13,-17051.432217079215
14,8510.235690233181
15,4487.629262641654
16,12336.539488160866
17,-588.6706103846664
18,-13843.304460568004
19,-8889.314878993202
20,18194.9738980782
21,-4569.966385971522
22,-6143.871682095225
23,-9031.42297307076
24,-12700.95607914601
25,-4626.294938378269
26,1058.6258614256512
27,6015.779897716595
28,-1773.475427594385
29,7999.863878891338
30,-3230.606880337
31,-3390.9855042696
32,8759.667943059583
33,-9590.502752519562
34,3316.174600080587
35,4684.1533503043465
36,-690.2997724756133
37,8727.527157440665
38,3808.3282082235673
39,3325.0688011560123
40,-39.38171703333501
41,9026.608540083398
42,9200.37653405976
43,-5659.572303569759
44,1476.346448943019
45,-17.44241393788252
46,22.589907515328377
47,-0.8288647823501378
48,0.0
49,0.0
50,0.0
51,-752.8499999999767
52,-52.15000000002328
53,0.0
54,-4252.699999999953
55,-579.4042157852091
56,-308.2595625401009
57,-2899.5403121880954
58,-850.637471839902
59,-230.27141642570496
60,-1178.0971089096274
61,-1375.0135163182858
