,0
0,45591.133517799106
1,546509.2533940722
2,540740.553813075
3,548727.984002148
4,537295.8508014502
5,540830.497153522
6,535504.9326254143
7,544305.0661156161
8,538542.7821765725
9,541421.682161968
10,564797.8478883137
11,573582.8388584098
12,565910.8982279291
13,555243.7901677068
14,528072.2341647949
15,535978.4325690976
16,538922.4379581353
17,536114.4048448175
18,523336.39132629626
19,524894.410360476
20,529603.1465569524
21,524859.6459557591
22,526143.7713437832
23,525163.6411906579
24,525329.8238198857
25,523598.0332202776
26,527142.2200925989
27,528452.0435899985
28,528876.6356131268
29,528603.6791054046
30,528912.2332402699
31,528804.627087737
32,527979.5703379359
33,520812.74474054837
34,521817.59437230136
35,521636.7157458126
36,522128.0970050931
37,508291.3275938243
38,488041.0579522229
39,485351.06980215054
40,489445.1776361248
41,476161.19243207783
42,484052.59166674525
43,489819.01105448516
44,485261.5367388306
45,485386.2865189789
46,474284.51729919214
47,477974.6594831993
48,478799.51647646364
49,478009.6717546826
50,480328.4224782303
51,481216.8929394767
52,490479.9745701869
53,492439.9012962934
54,493237.34911519196
55,493214.86711682274
56,497534.7192971913
57,497629.6301233887
58,492761.7365473318
59,498850.4188577163
60,483814.37338974787
61,485060.00055143714
62,487162.08459552703
