,0
0,1000000.0
1,1000000.0
2,1000013.7267997
3,1000003.4297996
4,999947.6599722493
5,999939.7693614431
6,1000000.343304283
7,999462.338475294
8,999766.4930906357
9,999725.2200164708
10,999724.3292716654
11,999660.945206622
12,999632.720811242
13,999749.034742826
14,999661.9479895969
15,999712.9707036786
16,999061.7786184595
17,1000869.115762954
18,1001339.6582566205
19,1001546.4235060537
20,1001512.364645095
21,1001504.3723637685
22,1001273.1029635685
23,1000817.6408586849
24,1000565.7139752042
25,1000522.5555107086
26,1000635.2108409306
27,1000746.5747285176
28,1000759.1921083597
29,1000704.7284032666
30,1001047.846740652
31,1000697.9295620298
32,1000882.9377238707
33,1001074.0021680779
34,1000761.4884616884
35,1000861.0314138271
36,1000859.696443011
37,1000859.1171978452
38,1000859.1171978452
39,1000894.2609083544
40,1000892.8791077896
41,1000892.8791077896
42,1000892.8791077896
43,1000892.8791077896
44,1000892.8791077896
45,1000892.8791077896
46,1000892.5025992374
47,1000970.9836239712
48,1001000.320559086
49,1001052.0759322408
50,1001064.5699080608
51,1000987.2524056504
52,1001018.248437553
53,1001009.8179502178
54,1001037.8572997454
55,1001068.1986398342
56,1001092.7089196772
57,1001183.2406981231
58,1001317.0581223213
59,1001310.176403946
60,1001238.706504246
61,1001552.6796137732
62,1001087.380256397
