,0
0,988136.8582098063
1,1054107.730927853
2,1052094.9068101712
3,1050940.463477134
4,1051720.548408274
5,1048397.3706843983
6,1047409.7026933553
7,1046831.3881366199
8,1052649.8593068975
9,1051322.1221012198
10,1055216.0924216502
11,1059904.2623775033
12,1059535.3350579957
13,1065184.536282363
14,1068499.273170615
15,1068706.0813930281
16,1072400.7216521883
17,1080874.617733954
18,1088348.417621345
19,1089416.7634602906
20,1086058.0066513396
21,1082832.316851798
22,1080687.5342332083
23,1083495.6096978192
24,1081430.2813361632
25,1080724.600181125
26,1079775.85769383
27,1080829.0484883077
28,1080315.5248989128
29,1078762.9630639367
30,1059964.194727825
31,1070886.5722142656
32,1072466.8259228133
33,1073154.4410793309
34,1072487.2783535856
35,1080195.4098785943
36,1087695.799055799
37,1088342.7363273231
38,1089315.6638334533
39,1085642.7528962109
40,1085918.3360871691
41,1094370.7638353533
42,1094448.5802733013
43,1091069.7060072552
44,1092317.172135585
45,1098821.6974074526
46,1077371.2529944014
47,1072374.4119612493
48,1082048.5796866198
49,1080132.7040203174
50,1078098.6808724357
51,1081943.6241942775
52,1092289.760291126
53,1089457.994041978
54,1097125.6158978587
55,1094739.4912899346
56,1102518.6318250087
57,1095466.5774046944
58,1081440.265569389
59,1094073.0187883584
60,1083377.052582601
61,1083064.6747946194
62,1070583.4515538847
