,0
0,933881.1344088234
1,1142855.929953691
2,1153463.9636169309
3,1154384.5337452912
4,1153165.9805683438
5,1159226.8308875184
6,1161256.5224978933
7,1158256.6265873457
8,1157903.685087418
9,1156044.6908816416
10,1167713.5722765564
11,1176371.439414709
12,1171971.1590475831
13,1212118.6711617075
14,1205355.2837505941
15,1218217.1467527698
16,1212771.5902745395
17,1211256.6463046023
18,1209249.3129861343
19,1221107.0437831772
20,1214660.5533861944
21,1197701.2073023594
22,1196721.5036909725
23,1193009.210438474
24,1191697.5166736841
25,1163589.6117899308
26,1160305.9919298952
27,1182068.2070130957
28,1184920.3124873945
29,1178168.504395478
30,1167841.4143361559
31,1176313.885929708
32,1178364.1981275002
33,1159660.5351421896
34,1160458.6360955397
35,1173768.5550225894
36,1165098.9924214336
37,1168515.1733943112
38,1145237.390230816
39,1090562.6820307663
40,1104309.85869893
41,1107109.538527611
42,1107781.3210076713
43,1129055.3981856129
44,1135278.9288578974
45,1149269.8387630065
46,1135957.468475981
47,1146683.1309530786
48,1163613.8900484818
49,1197038.187088342
50,1194710.171514167
51,1190477.116993369
52,1199012.5302952984
53,1205840.4228685405
54,1212015.1802997196
55,1195708.803227586
56,1190687.815188495
57,1198655.5809610165
58,1214178.4363808248
59,1214159.1363808247
60,1223345.4088007591
61,1233223.1594443023
62,1229684.421106583
