,0
0,14353.416461898014
1,14678.67144436948
2,-6386.336923129857
3,15803.640059632948
4,-4289.748268801719
5,-314.8331892094575
6,-9243.380456855753
7,-4693.811182429548
8,-11224.313831507228
9,17936.182725267718
10,162.814722527517
11,10197.913751546526
12,-17520.300074343337
13,-4374.189138329355
14,-17500.994831940858
15,5101.340497435536
16,-13191.140083226142
17,-6966.967966036405
18,-17596.1164039874
19,-34599.70219726139
20,12930.327712100698
21,3026.0329761414323
22,24315.17193105165
23,-11007.708005799446
24,-11757.738051473862
25,14441.861897151684
26,-41899.091396877775
27,13653.608823745511
28,5247.765977527015
29,11895.21818857477
30,-11226.598504872993
31,-1247.3237174984533
32,-7384.792126336368
33,-20704.657501740614
34,12346.761809600517
35,4436.32124029519
36,2112.9364847512916
37,17240.545586745488
38,444.92736828816123
39,-15088.898473708192
40,22301.451390462462
41,17363.26470717066
42,-15629.207798744552
43,5672.183421187336
44,-11391.282845447771
45,10402.081935832743
46,-4549.927177423378
47,-1237.771560918074
48,-4247.07821646193
49,7964.633448678069
50,235.9568361188285
51,8589.118931202684
52,-902.9470678910147
53,-13039.866249197628
54,-23611.51498770574
55,6586.836614188738
56,-11586.435438185697
57,-12673.781445116503
58,4096.048383218469
59,-9287.307966447901
60,-5020.31903912453
61,19804.90026602242
