,0
0,1082741.1628548896
1,932324.4373348402
2,931672.0173582714
3,931563.0206471358
4,928794.9849049482
5,930229.9785029024
6,932221.4061455375
7,939776.068690476
8,940787.7759159221
9,935705.7487642467
10,934326.5715471554
11,937068.419129756
12,938189.7762104382
13,941287.1683639355
14,949062.5235962849
15,944769.1238907604
16,945265.0212835771
17,941646.7344036298
18,938850.1609611813
19,943232.8814486876
20,945427.1018183434
21,936430.4462989022
22,938151.7577891981
23,930993.1823576132
24,927851.244440488
25,928854.8767360318
26,927709.7293796974
27,930941.7893744756
28,934705.6138734914
29,946026.3932591021
30,946793.6953245231
31,944584.8943655691
32,935609.8350938618
33,932621.3486796846
34,935866.7916567085
35,935025.1002009695
36,936612.5695233867
37,929949.1977587424
38,929270.2982151464
39,927823.0876951562
40,931271.6372267079
41,930171.9516782137
42,937319.5014372079
43,933091.8150071723
44,931532.5256165006
45,932131.173588031
46,932123.7672648157
47,933336.5452595307
48,932910.0132617222
49,928811.1926660741
50,927236.9945133434
51,928657.752274605
52,925710.0165281652
53,937070.456857366
54,934416.6920270582
55,943038.0837199537
56,946608.5683632242
57,942454.0176014084
58,933116.187834001
59,933428.4679850705
60,941198.005575238
61,936139.8833815693
62,936920.1892226061
