,0
0,1069070.7468158577
1,909286.4178963741
2,910418.2156090596
3,909565.7473278199
4,904669.7858692061
5,906467.4580472633
6,904483.4343961037
7,904250.1162635153
8,899421.5637951649
9,899533.2947153398
10,897612.5415591148
11,900494.8873118093
12,898317.8217710627
13,898468.1804695945
14,900984.0793305417
15,897444.3944200762
16,897675.8749175945
17,896943.1954145638
18,898299.0456475094
19,894946.3393862373
20,892556.024865986
21,894039.281665517
22,891842.2677189618
23,892800.7232107247
24,893940.2988367828
25,893326.5807609272
26,893144.8722253577
27,887005.3673578228
28,887394.9406428821
29,880590.1638604975
30,880261.8513405295
31,883977.8892569531
32,886007.6042822376
33,887226.5747488922
34,888158.837207744
35,884101.6113399043
36,891416.7123360672
37,892968.3551560205
38,889663.0383478277
39,891519.2415553685
40,889529.9531120416
41,889070.7472499569
42,887041.4346545134
43,888430.2414205051
44,889213.7043093274
45,888064.3547847054
46,887767.3500543378
47,887998.9999723651
48,891285.5569063884
49,889864.6960613703
50,887352.2757159636
51,889395.6857064231
52,888804.9029285647
53,890339.4398081216
54,891652.9059324905
55,889069.7739817149
56,888990.4939359687
57,889604.90912321
58,887515.6540656515
59,883928.754699915
60,886385.2182234805
61,885694.5721426588
62,890201.5982445094
