,0
0,-268.5241487454623
1,-6121.174011725001
2,946.7094401817303
3,759.9585655652918
4,2056.171589260921
5,-1049.6914472843055
6,4770.978554897476
7,2561.3847888871096
8,3961.4869046483655
9,-154.16781220561825
10,749.1587033513933
11,4802.100305573549
12,235.2163077937439
13,-1855.9705764518585
14,4640.98805553955
15,-456.68556917412207
16,4463.714110186789
17,291.37590910308063
18,-494.7610780489631
19,-1197.39105401095
20,904.7559660694096
21,-4507.316733975662
22,-668.94816042413
23,1606.0435892513487
24,6816.306559667923
25,4182.891432011267
26,2635.648411001428
27,-3905.925539856078
28,-4126.933167849318
29,3911.4765586268622
30,2729.7110783294775
31,-829.9967404823983
32,2013.6280168410158
33,-2489.5163202905096
34,2042.6839924091473
35,-1666.7510306949262
36,1937.9523569082376
37,8449.026763316477
38,-1167.910177687765
39,-277.5291159169283
40,6362.8470243786
41,1024.6174548979616
42,6009.391616628971
43,-2792.9779139652383
44,5526.429006838007
45,-669.9806355603505
46,-7468.070212658029
47,1575.6133412354393
48,-4093.9386315968586
49,2306.54967057216
50,-2663.9559697279474
51,-5045.687262540567
52,1129.2173114723992
53,-4297.272986924392
54,-4079.6425350840436
55,2379.4177112577017
56,5615.730743730208
57,-5937.584726149216
58,-5055.270533828763
59,965.0225716561545
60,-2727.0700670841616
61,-3533.991786966799
