,0
0,996240.2300777243
1,998268.0561354728
2,999172.498821541
3,999044.2817121656
4,1000036.9894396677
5,1000043.6068151583
6,999347.0629412686
7,998272.1210669014
8,998698.134122332
9,998602.1784326447
10,999634.1494751886
11,999217.3334262916
12,999549.0994191035
13,998305.0070040948
14,998565.6679216628
15,998872.3547847949
16,999124.9022278792
17,1000824.8067213867
18,1002800.1322268054
19,1002468.9137970939
20,1002236.1207754095
21,1001652.8909322711
22,1001518.9581707695
23,1002582.758459235
24,999864.921481034
25,1000172.7515089428
26,1001361.997621356
27,1000243.9025985191
28,1000812.1043405598
29,1000891.6354746674
30,1001285.0836607429
31,999236.4641372025
32,998994.8464778555
33,998833.9006592766
34,998514.5881287998
35,996374.8964019469
36,996038.9437668623
37,995647.03461487
38,994772.5796228063
39,995162.0875206596
40,995054.589893161
41,994789.4122188836
42,997869.2760009092
43,997907.22815672
44,997794.5584221205
45,999651.6983143066
46,1000388.1256459204
47,1000912.1851229671
48,1001848.0041222371
49,1001984.2545830919
50,1002912.6616267748
51,1001689.8117966014
52,1003115.8319076339
53,1002385.7358020351
54,1000191.8664952387
55,1000240.3846079736
56,999583.7379218957
57,1003821.2301215073
58,1004359.0990517937
59,1003385.1940144021
60,1003790.2849722967
61,1004268.1915393029
62,1005935.1980259693
