,0
0,1214921.5835846353
1,915023.3619699825
2,911655.241209181
3,914628.4293125644
4,919695.3659655389
5,921339.8711946857
6,923318.7596771587
7,923809.3876081409
8,928502.6858452046
9,924280.7605321503
10,920084.2259324415
11,917730.4784604164
12,921311.3348967731
13,917401.9597608449
14,918354.4155643792
15,916030.015413997
16,916118.2544728364
17,911043.844534583
18,913834.7615525567
19,914951.9651019399
20,912695.0103145491
21,914882.9292925309
22,915262.817915634
23,912448.5025682292
24,917425.4855550689
25,915265.9635666879
26,917306.779361671
27,919705.7726627726
28,914961.6449820492
29,915813.9692746527
30,916992.521971669
31,916274.596789476
32,916220.0268165565
33,923207.8480159666
34,915837.9842364879
35,916756.823839966
36,922059.8183330838
37,920580.7084588101
38,923002.5661661886
39,922893.2309043845
40,919102.1720488667
41,914427.8806421682
42,916896.8382029939
43,914846.391582289
44,910513.1351867836
45,909225.5700806468
46,901295.4501498146
47,901243.5606457207
48,898844.119638888
49,899531.5331718051
50,904676.2501890314
51,903476.1856438827
52,904720.493516442
53,907434.8991562502
54,907864.0344759775
55,909426.3548986784
56,910228.5345433116
57,913282.3233544498
58,917315.3845238157
59,919514.7656961246
60,922539.0061265826
61,926524.7900442063
62,933873.0890225221
