,0
0,933873.0890225221
1,1224194.9601191748
2,1236826.2334351228
3,1243961.302023436
4,1241919.7826701787
5,1241760.3945412682
6,1241405.483250118
7,1199970.349283746
8,1195133.8625602005
9,1191156.8913551008
10,1202385.9446969163
11,1210121.0039791444
12,1231736.0903177613
13,1253218.591870272
14,1238090.5244545578
15,1243074.100800338
16,1256383.4475007323
17,1235511.3293412752
18,1241416.3297279961
19,1240195.2610567855
20,1272376.9160890193
21,1257856.0147239752
22,1212143.839206638
23,1232237.0435567766
24,1206695.846598317
25,1164018.5598776476
26,1186611.2025549668
27,1188112.4762634384
28,1171766.2340623804
29,1204132.160459653
30,1206387.0111506307
31,1193168.7456486202
32,1186348.1694938529
33,1195732.2801955196
34,1201120.9511592065
35,1222162.8571827058
36,1230329.5967230608
37,1212975.9231137587
38,1197459.691584675
39,1185700.625054469
40,1189037.3403235571
41,1207216.1715356864
42,1204167.8277923325
43,1223276.4551351233
44,1216457.889533243
45,1230569.4263931948
46,1228287.106997124
47,1214630.7912601852
48,1225744.3529340052
49,1224169.1406364716
50,1230057.7142178083
51,1168645.1079792911
52,1146578.8501735842
53,1152733.0593082588
54,1130467.4488096507
55,1103211.3379968614
56,1106448.5181071758
57,1067790.7450898117
58,1071844.8778263552
59,1106458.6712964533
60,1084308.9368103032
61,1087880.947974875
62,1082741.1628548896
