,0
0,3207.820240252884
1,-652.4199765687808
2,-108.99671113560908
3,-2768.0357421876397
4,1434.9935979542788
5,1991.4276426350698
6,7554.662544938503
7,1011.7072254461236
8,-5082.027151675429
9,-1379.1772170913173
10,2741.8475826006616
11,1121.3570806821808
12,3097.3921534973197
13,7775.355232349364
14,-4293.399705524556
15,495.8973928167252
16,-3618.2868799472926
17,-2796.5734424485127
18,4382.720487506362
19,2194.2203696557553
20,-8996.655519441236
21,1721.3114902959205
22,-7158.575431584846
23,-3141.9379171251785
24,1003.6322955437936
25,-1145.1473563344916
26,3232.0599947782466
27,3763.8244990158128
28,11320.779385610716
29,767.3020654210122
30,-2208.8009589540306
31,-8975.059271707316
32,-2988.486414177227
33,3245.442977023893
34,-841.6914557389682
35,1587.4693224171642
36,-6663.371764644282
37,-678.899543595966
38,-1447.2105199901853
39,3448.54953155166
40,-1099.6855484942207
41,7147.549758994253
42,-4227.686430035625
43,-1559.289390671649
44,598.6479715303285
45,-7.4063232152257115
46,1212.7779947149102
47,-426.5319978084881
48,-4098.820595648023
49,-1574.198152730707
50,1420.7577612615423
51,-2947.735746439779
52,11360.440329200821
53,-2653.764830307802
54,8621.391692895442
55,3570.4846432704944
56,-4154.550761815743
57,-9337.829767407384
58,312.2801510695135
59,7769.537590167485
60,-5058.122193668736
61,780.3058410368394
