,0
0,950666.9926948904
1,1158288.9607991239
2,1170230.8701052663
3,1174346.3398800443
4,1175427.8729091438
5,1171765.7606798017
6,1176479.4245871974
7,1175698.5134442344
8,1180610.344430568
9,1183832.5105400519
10,1190544.0168837456
11,1190179.8326388889
12,1183709.208517881
13,1185531.9473494312
14,1169725.2371922005
15,1171994.8251782805
16,1166810.235097574
17,1166925.6893692804
18,1198208.9763544854
19,1206583.5525909578
20,1207385.6226949897
21,1218721.4647715008
22,1202073.2281881387
23,1202060.6501677004
24,1207572.6292873383
25,1207909.4464450413
26,1204819.5273718997
27,1203663.712752552
28,1199849.4875719352
29,1201264.2826779855
30,1198081.3918877707
31,1197508.9625545284
32,1205163.3898204758
33,1202447.426681959
34,1201233.6675412229
35,1215873.7290429883
36,1211246.9867241494
37,1220249.206615691
38,1221435.4001541906
39,1218539.1818827097
40,1183965.0955504968
41,1193632.2205917782
42,1183868.7689872314
43,1166572.013179659
44,1173158.7560346278
45,1188712.636397466
46,1208025.35087792
47,1202660.6911159535
48,1202826.7590363012
49,1193158.3545915948
50,1199498.2356399018
51,1199898.3897799281
52,1208038.641467785
53,1210968.0613196837
54,1204812.272152388
55,1197103.2329623606
56,1195016.1015349654
57,1193796.0381190442
58,1187823.655084695
59,1195897.636382166
60,1197384.9402371333
61,1190249.0050921305
62,1214921.5835846353
