,0
0,2318.92784334335
1,-717.6179143512854
2,1170.2180242860923
3,570.2313824470621
4,51.43581397400703
5,-1072.629782846081
6,481.0428178651491
7,-418.0525348749943
8,2557.851178055047
9,1130.8498747732956
10,1326.2369197239168
11,-1472.8934418816352
12,438.9899354398949
13,689.9753478722414
14,-496.77584878879134
15,2714.8336371912155
16,2288.9342976008775
17,-1587.9780617970973
18,553.5633098733379
19,-1884.639308631653
20,-874.402511855471
21,2945.3037088421406
22,1284.6566994332243
23,158.75965341355186
24,-341.1985243895324
25,-293.80429973709397
26,17.65927813469898
27,-42.64679798868019
28,-1666.9417557690758
29,-965.6649207861628
30,1794.6797747615492
31,-761.7370564130833
32,-593.2788812661311
33,1016.6951893894002
34,364.5004625482252
35,-1600.8487916865852
36,678.3855242183199
37,1897.2746144636767
38,2858.235784566845
39,-1210.4272943605902
40,440.5918642844772
41,79.82368648948614
42,528.3059133526403
43,5316.234532656847
44,2038.5159060119186
45,-1222.264923567418
46,-5195.3076074071
47,2627.6696823320817
48,-2495.3799393303925
49,975.6658701187698
50,949.7704765188973
51,1110.034540086519
52,-644.389950968558
53,-26.780697282287292
54,1939.50689559069
55,182.89574073429685
56,-3048.234675296233
57,-880.9445788440062
58,1968.4181207973743
59,816.3518036712194
60,-1681.607918521855
61,233.32628043275326
