,0
0,991079.1343142432
1,1001212.7132158307
2,1000879.7250552248
3,998840.6651644169
4,998979.7329514684
5,999734.7417164368
6,998650.156421078
7,998990.2403756841
8,999528.5913756962
9,998295.4414520026
10,998866.7159243551
11,1000227.8727978241
12,1001501.7161222812
13,1000789.6169211739
14,1000953.0391346263
15,1000460.4914993433
16,1002128.6783815903
17,1000842.075570014
18,1001266.0114689923
19,1002325.0054513807
20,1002982.2271783638
21,1004452.079285206
22,1006195.5372152018
23,1007411.14582367
24,1007556.6382859773
25,1003389.5155281948
26,1002482.3615340712
27,1002333.9449841932
28,998992.5927801509
29,993876.7550400456
30,991971.8751542313
31,993908.8113108095
32,993215.4013491904
33,991968.4614474664
34,989871.3285457967
35,990770.6144469783
36,990683.0252470456
37,985914.8470963318
38,984550.0927566038
39,987067.3157690592
40,985969.899511954
41,982982.2374089357
42,982544.0535747684
43,983756.0873597218
44,982590.7783775909
45,982357.0375686346
46,983131.717024625
47,982630.8825071764
48,980417.0886491191
49,981238.8989132036
50,980489.5338785214
51,977205.313086652
52,974061.4346083823
53,975550.4380518765
54,976692.7165750334
55,974906.1292859674
56,975036.80907486
57,974409.3363197261
58,975236.1600015489
59,976790.7345402387
60,977490.6595736995
61,980772.4239460274
62,979265.2612589753
