,0
0,1070583.4515538847
1,929676.4014098623
2,927473.0932609574
3,928868.8881627985
4,928864.6562609815
5,937412.4975018878
6,941584.8458544022
7,944554.7522313081
8,942727.5316028573
9,945697.4211212206
10,940027.8257287759
11,941200.0889447641
12,942948.7323000336
13,938840.9424828682
14,932843.9898331293
15,935673.4003121874
16,933476.3678515255
17,935342.3089612012
18,929907.9349785417
19,929799.1995212049
20,921538.4568995682
21,915617.3527032962
22,916694.3384964578
23,915376.8835203432
24,911800.5272689413
25,911747.2741964863
26,914026.1321159619
27,915624.3819845462
28,917154.8523052578
29,919674.9707597469
30,930161.722233348
31,925385.4144815514
32,928213.1980914688
33,930602.448915719
34,926878.7966384806
35,929191.919649079
36,928550.650063479
37,933743.1313966933
38,931782.7482491385
39,934171.1423648787
40,934670.5306027957
41,939125.1897110654
42,939708.390908321
43,946319.8551527496
44,943099.9271363069
45,939091.033032085
46,933579.8471360368
47,932667.862926984
48,933246.7254872434
49,929965.5937627773
50,927432.3682322314
51,927523.3488907546
52,922736.9732224653
53,921409.1011200014
54,923217.5188275112
55,925379.2664361771
56,928189.7180766833
57,922149.4162942007
58,924656.3421108868
59,925156.0531656658
60,921895.4592494805
61,920221.20878634
62,909450.2856184554
