,0
0,-8458.432536925422
1,14477.626719164662
2,11471.656211190159
3,9815.6520700478
4,20039.28405870218
5,1986.1306602635887
6,3924.2387795776594
7,-1320.8941200340632
8,17232.505564016057
9,7081.53105660202
10,2181.606583985267
11,-564.6042395872064
12,8896.948210193543
13,-4099.017127854517
14,1830.7434701148886
15,27489.760525550228
16,11492.129406481516
17,-18301.513636647258
18,3483.3676791747566
19,-3159.883004612988
20,-3930.7272343693767
21,5711.462539464934
22,13060.983154082438
23,-4096.653125331504
24,-275.18565364181995
25,-20861.656909394544
26,3731.5639287810773
27,14761.686913621612
28,1345.8416522126645
29,-5538.408135011792
30,-17187.23673996702
31,2713.436020951718
32,2003.8472910374403
33,10268.465702771442
34,-5066.542413627962
35,-5276.801791968523
36,-7621.416077744216
37,4820.401138425106
38,4288.336115951883
39,9938.628602307988
40,10911.848809982184
41,243.99242823990062
42,-6677.735076606041
43,6865.063849385595
44,5573.680666669505
45,-11052.304804820102
46,12715.511587026762
47,-2747.729334232863
48,422.82736025354825
49,-10299.967108224751
50,3315.3242594939657
51,-7817.6130257858895
52,12082.298505624989
53,-1737.7728597354144
54,-5184.946676889202
55,-2859.613676699577
56,-38674.43233244214
57,6805.816754364176
58,17415.5250842995
59,5361.191953068133
60,11083.809686915018
61,-7342.119317010045
