,0
0,945661.9970383102
1,1228726.0302507486
2,1243404.701695118
3,1237018.3647719882
4,1252822.0048316212
5,1248532.2565628195
6,1248217.42337361
7,1238974.0429167543
8,1234280.2317343247
9,1223055.9179028175
10,1240992.1006280852
11,1241154.9153506127
12,1251352.8291021592
13,1233832.529027816
14,1229458.3398894866
15,1211957.3450575457
16,1217058.6855549812
17,1203867.545471755
18,1196900.5775057187
19,1179304.4611017313
20,1144704.75890447
21,1157635.0866165706
22,1160661.119592712
23,1184976.2915237637
24,1173968.5835179642
25,1162210.8454664904
26,1176652.707363642
27,1134753.6159667643
28,1148407.2247905098
29,1153654.9907680368
30,1165550.2089566116
31,1154323.6104517386
32,1153076.2867342401
33,1145691.4946079038
34,1124986.8371061631
35,1137333.5989157637
36,1141769.9201560589
37,1143882.8566408101
38,1161123.4022275556
39,1161568.3295958438
40,1146479.4311221356
41,1168780.882512598
42,1186144.1472197687
43,1170514.9394210242
44,1176187.1228422115
45,1164795.8399967637
46,1175197.9219325965
47,1170647.994755173
48,1169410.223194255
49,1165163.144977793
50,1173127.7784264712
51,1173363.73526259
52,1181952.8541937927
53,1181049.9071259017
54,1168010.040876704
55,1144398.5258889983
56,1150985.362503187
57,1139398.9270650013
58,1126725.1456198848
59,1130821.1940031033
60,1121533.8860366554
61,1116513.5669975309
62,1136318.4672635533
