,0
0,1000000.0
1,1000000.0
2,1000000.0
3,1000137.5334002
4,1000126.9184
5,1000113.9461675844
6,1000043.8973528409
7,1000087.1190873467
8,999965.093957868
9,1000033.0371999573
10,1000006.1618756665
11,1000231.5805303385
12,1000252.5237280611
13,1000093.3910494723
14,1000408.1500472627
15,1000728.3815483731
16,1000787.5695773803
17,1000536.5742812675
18,1000600.664069322
19,1000665.0957416134
20,1000659.8757544395
21,1000658.2990766299
22,1000768.9282818625
23,1001034.0027623697
24,1001125.4995956189
25,1001072.3250247554
26,1001120.0731517919
27,1001112.3852991465
28,1001101.9829981327
29,1001100.4797860713
30,1001117.2566441954
31,1001114.0018148223
32,1001114.0018148223
33,1001114.0018148223
34,1001114.0018148223
35,1001114.0018148223
36,1001133.2405147223
37,1000959.4491149223
38,1001291.5536160262
39,1001002.6146236858
40,1001254.3036546764
41,1001984.3863837079
42,1001884.7735391589
43,1002089.1575211334
44,1001857.517109691
45,1001483.330298922
46,1002120.7402460831
47,1001541.914280059
48,1001076.0222223814
49,1001089.206212449
50,1001831.4010833948
51,1001670.3257904794
52,1001564.3899302899
53,1001300.3524435019
54,1001363.3762525329
55,1000786.2231055972
56,1000729.474205055
57,1000766.6231347488
58,1001177.256536023
59,1000759.4095597797
60,1000827.4769934462
61,1000700.9837736406
62,1000475.6998104885
