,0
0,1919.5146283912472
1,8482.679765162873
2,-4699.62624865293
3,3358.637639101129
4,-13.352999900002033
5,-4669.609994240571
6,9086.862370576477
7,7895.805188876344
8,-8569.59656052466
9,-89.66850420436822
10,-3194.742641618708
11,2794.048822681303
12,-4023.9350206766976
13,931.5094443348935
14,3683.1749002875295
15,1900.5707624231
16,-7449.567959563574
17,13763.114719994133
18,-2217.4013231729623
19,8097.557803215459
20,4872.638599309139
21,9111.134191691177
22,3058.8636341460515
23,-2087.057694062707
24,6038.350314325537
25,-3759.6680317311548
26,4314.536578816129
27,4272.357093527447
28,-4077.9236414434854
29,-7449.671034903964
30,4858.996427551843
31,-1959.0976961835986
32,-1551.3747106372612
33,11727.450335504138
34,74.81807329913136
35,5719.924587573856
36,-1690.3722224350786
37,-4183.970005585928
38,-1534.7420616860036
39,8003.736391700804
40,3655.978700388223
41,-14427.440911117243
42,-4989.801004079287
43,-2234.497583586606
44,-5037.039254794596
45,3528.3133281853516
46,1212.1003302326426
47,-4852.870545925107
48,4774.591078091878
49,1158.2544120452367
50,-3664.1501312251203
51,2268.0444157585735
52,6810.7402112289565
53,3333.861423204071
54,3090.341248097131
55,-11117.5433874015
56,-173.2962706637336
57,-3025.068051260081
58,-9286.132014989154
59,3213.7795067483094
60,6837.601154895499
61,2624.7536072604125
