,0
0,833625.7675647305
1,850403.4477843102
2,858738.6100493891
3,874765.0508561516
4,875516.3618155795
5,886784.8993478764
6,919231.2694338438
7,922558.2047201146
8,929212.0752926562
9,937153.7490852932
10,919195.5140151243
11,906853.7594350073
12,914294.6069524329
13,911075.0094689315
14,1072054.8836440032
15,1173829.9016547154
16,1172327.4407157341
17,1131223.89495638
18,1126895.325006339
19,1126573.4010312944
20,1120813.8630930586
21,1135695.5581279097
22,1134801.2433802562
23,1168285.0929819767
24,1200337.974595502
25,1206061.6855684074
26,1234501.4096793786
27,1251815.7252528474
28,1238150.3226006522
29,1249740.9272012156
30,1259828.9098829234
31,1252030.3829717336
32,1286122.3072181712
33,1260007.81218309
34,1269344.6985452021
35,1191394.6482524425
36,1203199.7674786702
37,1176655.957005817
38,1185134.3376989535
39,1180304.8699270906
40,1197941.1094756038
41,1202698.941203459
42,1191358.892833723
43,1181843.0862847914
44,1201590.0223968776
45,1214611.4518924144
46,1247916.399193968
47,1261724.94872761
48,1286694.6443308215
49,1282079.9594844135
50,1364752.1039729614
51,1355772.8970046134
52,1406427.8974117027
53,1445385.0627353752
54,1450929.8714081137
55,1499688.993950391
56,1521260.3149765034
57,1541615.3436199597
58,1539611.8954258922
59,1483519.4599221395
60,1496505.1339989563
61,1539182.723081342
62,1584793.5979976822
