,0
0,1210809.621030833
1,1130611.5818852321
2,1138684.041372775
3,1143901.2527200365
4,1164553.104034752
5,1168815.5096918659
6,1157456.3703134626
7,1165599.4144960302
8,1150255.9802869014
9,1166498.4855659273
10,1160898.8982180804
11,1169674.0680581923
12,1166802.1495558308
13,1193533.404126768
14,1187989.0294239353
15,1196075.5214650244
16,1178157.5627203074
17,1179322.8270604084
18,1157074.097311531
19,1149573.7153174076
20,1161755.125878227
21,1202724.7215937786
22,1221749.5309422337
23,1218367.8626743099
24,1237937.0765607036
25,1234635.9555400792
26,1218722.2030240665
27,1223566.8180139891
28,1235229.5809355371
29,1232329.042403038
30,1233473.8212325536
31,1211692.2909755274
32,1202829.8283112335
33,1183708.6314146507
34,1190674.8501754575
35,1213529.7771095256
36,1213849.041177358
37,1204032.2514745665
38,1199211.844324276
39,1202646.0095340186
40,1214435.8652060146
41,1219958.308387229
42,1218938.6418064348
43,1207079.8670691508
44,1196726.85172918
45,1209193.006154803
46,1194370.790440877
47,1236175.8532172057
48,1234232.6498249029
49,1241435.4875713699
50,1265111.8587985085
51,1269623.8666594478
52,1280443.4253401405
53,1259750.8292864605
54,1257256.0827673224
55,1241652.715550114
56,1209259.322055806
57,1196388.7987614046
58,1196936.907605623
59,1187863.8368957038
60,1184951.7248892712
61,1188144.0478683463
62,1189060.0765355518
