,0
0,1004735.6115409036
1,1021003.8296570808
2,1020707.6531329802
3,1023496.0782480326
4,1026308.016817465
5,1024552.622662069
6,1024376.6235079512
7,1024199.936582637
8,1034471.4124330019
9,1031727.7768804294
10,1035253.6955673536
11,1042130.2226401453
12,1043369.2348277229
13,1048745.8420181242
14,1056075.6378475607
15,1055893.3208958353
16,1053347.5096519575
17,1053919.6629742905
18,1050883.6823722553
19,1052589.357766225
20,1049042.931882285
21,1052097.4410236236
22,1051804.0871348868
23,1060385.2025976395
24,1059996.0170918482
25,1066170.247453385
26,1075762.5456085696
27,1075801.7985046604
28,1091232.38251033
29,1091748.625950255
30,1090079.408355399
31,1075246.700639307
32,1079761.659631712
33,1086890.6130436494
34,1081508.6347614801
35,1057125.209910972
36,1058534.5065457188
37,1043438.9826261739
38,1048725.9498368716
39,1048767.067819321
40,1049417.310784488
41,1050965.1482211673
42,1050450.5311688767
43,1046700.0285823266
44,1044229.020643827
45,1041389.3294542964
46,1039638.7419275388
47,1043235.2515302615
48,1060453.7720481893
49,1057137.1420969244
50,1066397.4372218358
51,1065587.4470040502
52,1066205.7747499747
53,1049567.192902021
54,1055996.4461281477
55,1055652.501617643
56,1068178.8465464495
57,1078766.5462022189
58,1089644.7711856416
59,1089537.7282489226
60,1090354.239138525
61,1090930.2933961821
62,1121753.223030546
