,0
0,1000000.0
1,999998.9997664961
2,999954.7246801311
3,999903.6360069534
4,999811.1087503436
5,999732.619309054
6,999794.1485221115
7,999460.5901385614
8,999690.5341391395
9,999636.8532923942
10,999622.5675578098
11,999295.9199568476
12,999369.8857017803
13,999533.8372791407
14,999108.0626506796
15,998899.084139859
16,998466.1714632371
17,998601.5128702347
18,998733.355697352
19,999268.724595616
20,997875.1005973566
21,996913.8000279679
22,997113.0936079933
23,995672.4152608896
24,993947.3192806301
25,993978.5557279015
26,993392.2419461027
27,994294.401765707
28,994372.146219861
29,994960.3807057479
30,996952.708350001
31,996660.7095957696
32,996629.9922470787
33,998440.2137557636
34,998350.7259502071
35,998657.9384825897
36,1000149.4429538636
37,1000677.9968146323
38,1000974.181256019
39,999903.0741499136
40,1000293.5952674126
41,1001784.6595179124
42,1002878.3488383376
43,1003776.0448822121
44,1003192.9929731112
45,1004546.2940614476
46,1003744.4907354466
47,1004279.6946247576
48,1006084.4043746635
49,1006852.0115653821
50,1007733.6451816405
51,1008848.5948492093
52,1010473.8187410213
53,1011926.997376282
54,1010842.3852980668
55,1007687.5950740942
56,1009110.2350897329
57,1009812.6703044162
58,1009774.4637932878
59,1008833.2852768147
60,1009681.9269228798
61,1012026.5802625967
62,1014891.3665195536
