,0
0,12243.679671352962
1,-296.17652410059236
2,2788.425115052378
3,2811.9385694323573
4,-1755.3941553959157
5,-175.9991541178897
6,-176.686925314134
7,10271.475850364892
8,-2743.635552572552
9,3525.9186869242694
10,6876.527072791709
11,1239.0121875775512
12,5376.607190401293
13,7329.795829436509
14,-182.31695172539912
15,-2545.811243877746
16,572.1533223330043
17,-3035.980602035299
18,1705.675393969752
19,-3546.4258839399554
20,3054.5091413385235
21,-293.35388873680495
22,8581.115462752758
23,-389.18550579133444
24,6174.230361536844
25,9592.298155184602
26,39.25289609073661
27,15430.58400566969
28,516.2434399249032
29,-1669.2175948559307
30,-14832.707716092002
31,4514.958992404863
32,7128.953411937458
33,-5381.978282169206
34,-24383.424850508105
35,1409.2966347467154
36,-15095.523919544881
37,5286.967210697709
38,41.117982449475676
39,650.2429651669227
40,1547.837436679285
41,-514.6170522905886
42,-3750.5025865500793
43,-2471.0079384995624
44,-2839.691189530655
45,-1750.5875267576193
46,3596.509602722712
47,17218.520517927827
48,-3316.629951264942
49,9260.29512491147
50,-809.9902177855838
51,618.327745924471
52,-16638.58184795361
53,6429.253226126544
54,-343.9445105046034
55,12526.344928806415
56,10587.699655769393
57,10878.224983422784
58,-107.04293671902269
59,816.5108896023594
60,576.0542576571461
61,30822.929634363856
