,0
0,957938.0216199108
1,977327.1352450113
2,974143.3647268403
3,987558.3542414296
4,960227.4773904288
5,957651.8530635855
6,952929.7767544502
7,977899.5439042724
8,970279.7762000276
9,977541.7929638973
10,939944.0311310224
11,944057.9612488296
12,925312.7313471242
13,885854.8291815036
14,841173.9528849254
15,863818.4372988995
16,853873.4584054174
17,837131.5336045572
18,873226.8344984509
19,912327.0751569598
20,913436.0476234993
21,883815.7150019807
22,875874.0412093438
23,865642.8937595363
24,856842.642751313
25,812090.2556172959
26,831050.1432378876
27,829762.2505845289
28,816812.3319264314
29,754924.531519112
30,734641.0315997475
31,733639.3790493249
32,689459.382687916
33,699332.7970840011
34,681946.9527864407
35,675042.7585095568
36,679192.4261594311
37,673325.6219650367
38,662378.9905211318
39,640235.278722411
40,692571.6602553009
41,703267.8785616001
42,736751.6566167095
43,731564.5809976931
44,761542.5751263233
45,776638.8742201024
46,748592.6564682258
47,765227.2434663165
48,768840.3473089125
49,805007.1590402453
50,803969.7510711032
51,810015.3860190533
52,785653.7829472119
53,793667.0391238986
54,800034.6695935043
55,786154.6092224232
56,784401.7172591835
57,797172.8051637253
58,799390.7500968039
59,812662.5927299464
60,803290.0224957252
61,840315.3935559917
62,833876.1807023361
