,0
0,833876.1807023361
1,823001.1316424811
2,854696.2623156315
3,853551.5344303726
4,876732.6005382775
5,906853.7594350073
6,902847.1671199694
7,911718.9110789791
8,906996.8347698436
9,923595.6842358678
10,914652.3578928083
11,930714.5362316376
12,947563.7988352671
13,818565.2238896709
14,815774.9418439417
15,843427.6532367237
16,866644.546309959
17,864319.2635741108
18,836559.1964919068
19,838312.0884551464
20,816776.5765077117
21,825469.5075998183
22,835020.9085875952
23,852478.3173825527
24,840708.8820284336
25,819244.8809184381
26,840673.1266097141
27,785653.7829472119
28,771415.9716357556
29,786798.5108324708
30,811446.3540072482
31,807976.3433861411
32,789982.3528972528
33,794704.4292063881
34,756248.1080445793
35,769126.5158652378
36,765835.4075442975
37,771237.1408821999
38,793130.3858833569
39,807082.0286384879
40,804935.5766561955
41,789445.7890899747
42,821283.9950979612
43,813664.3168269796
44,829189.931358531
45,842604.9208731203
46,883958.7903368169
47,879558.709549337
48,877161.9159760496
49,868612.0781054321
50,875695.1925691352
51,871044.6986440497
52,882170.1608415104
53,860777.7421155646
54,862959.8600833131
55,798496.36380254
56,818135.9799985094
57,867717.7633577788
58,866179.4754534672
59,861672.056863218
60,875337.4595154129
61,869756.8059906911
62,833625.7675647305
