,0
0,1047977.2974404823
1,1081860.1200444316
2,1055311.6163514564
3,1096801.885056383
4,1086381.3642309615
5,1067415.0476196646
6,1084775.7533006635
7,1059407.2427060886
8,1049608.3979008782
9,1065388.5438545365
10,1084185.2110980598
11,1056650.4774657313
12,1037392.3418619613
13,1037643.676279456
14,1029850.6753026906
15,1043346.4131032309
16,1067620.1108111981
17,1067109.653850067
18,1084160.005655675
19,1087648.5644646832
20,1040179.743089831
21,1067626.0790187535
22,1092381.642032062
23,1090094.4670825514
24,1104059.6361890323
25,1098811.6650790477
26,1087437.598419963
27,1061286.192920844
28,1038836.3210285896
29,1045474.162286022
30,1039863.1842256925
31,1017501.1620230072
32,1039753.2901071463
33,1012200.325792667
34,1024018.4487821665
35,1020459.4265699722
36,1023379.0961914515
37,1037744.1421641844
38,1061072.5247213228
39,1040549.8832934855
40,1061398.075679792
41,1075889.1392504044
42,1059335.1723643027
43,1143180.111146756
44,1133083.611645339
45,1137737.5986232588
46,1180625.8482925026
47,1212368.8886435598
48,1218357.0971076847
49,1256980.8106568218
50,1258324.5582118304
51,1296236.9136665398
52,1241400.2920139828
53,1270453.34525231
54,1226181.035961374
55,1184338.471459877
56,1182464.7955590582
57,1209651.734765385
58,1217223.1091701272
59,1233696.7652211322
60,1212482.3614244987
61,1188494.211308808
62,1114678.8850740474
