,0
0,-13306.975120774005
1,5675.406278621638
2,5909.032530206954
3,15208.076746342238
4,-5701.982149101794
5,-18446.933672426967
6,11160.03711644793
7,-4004.797306752065
8,-1868.232865016209
9,8291.519678598503
10,-4752.914622609271
11,4891.39515973418
12,3858.247899595881
13,9175.849155317526
14,-5787.054985776078
15,-2470.325576653937
16,8746.223258831073
17,14128.032302913256
18,-6376.051670339191
19,-12772.994648834458
20,-25328.779981197324
21,21043.176946497755
22,-1901.0584984638263
23,23108.006424601655
24,6522.067177056568
25,-3504.448974207975
26,2832.217173057841
27,-14844.484088920755
28,1882.2281188510824
29,-18226.06952034589
30,11652.88726276625
31,-3751.972644593334
32,-811.1570831385907
33,-10980.302404801361
34,10788.635580891743
35,11245.266774469987
36,14178.587788651232
37,17043.062886504922
38,10141.33219092735
39,-1103.2640239610337
40,-899.1939598966856
41,12928.746696233284
42,9597.85527866031
43,11835.836859714938
44,18066.609183338005
45,-22200.145495200763
46,2965.2036301379558
47,29820.929911801126
48,8313.237089190166
49,-9420.026567595312
50,-6996.318561186548
51,-2850.0823323566
52,4353.761745498283
53,7444.558070870349
54,11144.592630548403
55,1509.9668937642127
56,-10758.191624471918
57,-27364.014988382813
58,16093.58693137113
59,-19088.376943026204
60,1567.1981761548668
61,-16447.478356133215
