,0
0,-6429.375894958619
1,4798.418043915182
2,48658.57506079716
3,-6689.535824233666
4,2733.0683361894917
5,7774.468380467966
6,-4280.794660299551
7,9515.588111589663
8,17630.2464387028
9,-6446.353137905477
10,13586.248853823403
11,3845.366327704396
12,3077.0511300670914
13,-17306.6349939981
14,-20732.95488646906
15,13116.05321013811
16,16850.0108325677
17,-9379.189894506475
18,21499.619428318227
19,-12841.343595715007
20,-13984.799402499106
21,-27054.03686433821
22,2142.2251783160027
23,28203.5790479586
24,-76274.01445821137
25,-12348.693520714762
26,13655.2018011373
27,20432.54583529476
28,-3486.9702621898614
29,30417.38111460232
30,3678.331877083052
31,-1871.0868499807548
32,-3825.6693986018654
33,33541.55157889263
34,15352.364096359815
35,14046.93726301915
36,-16855.240150846774
37,-20825.73566824873
38,-31914.5361921906
39,11042.511619369267
40,-4675.800920488546
41,-13626.734387727454
42,10865.721720087342
43,-8499.180010395357
44,-5136.2262643566355
45,48880.39027079102
46,-9801.49303894164
47,-40690.82689374848
48,-2761.9897639821284
49,-11412.900504560443
50,-20955.913676929893
51,-8112.987091299146
52,16142.936629197095
53,-20097.202152893646
54,-20485.96216600528
55,7164.7920644804835
56,-67986.88683257438
57,-58302.08994270442
58,22788.003639534
59,-37322.76133488875
60,41222.042536396766
61,53259.778328666696
