,0
0,22501.40907913784
1,8335.162265078863
2,16026.440806762548
3,751.3109594278503
4,11268.537532296963
5,32446.370085967355
6,3326.9352862708038
7,6653.8705725416075
8,7941.673792636953
9,-17958.235070168856
10,-12341.754580116947
11,7440.847517425544
12,-3219.5974835014204
13,160979.87417507172
14,101775.01801071223
15,-1502.4609389812686
16,-41103.54575935425
17,-4328.5699500408955
18,-321.9239750446286
19,-5759.537938235793
20,14881.695034851087
21,-894.3147476534359
22,33483.84960172046
23,32052.88161352533
24,5723.710972905392
25,28439.724110971205
26,17314.315573468804
27,-13665.40265219519
28,11590.604600563413
29,10087.982681707712
30,-7798.52691118978
31,34091.924246437615
32,-26114.49503508117
33,9336.886362112127
34,-77950.05029275967
35,11805.119226227747
36,-26543.81047285325
37,8478.380693136482
38,-4829.467771862866
39,17636.2395485132
40,4757.83172785514
41,-11340.048369735945
42,-9515.806548931636
43,19746.93611208629
44,13021.429495536722
45,33304.94730155356
46,13808.54953364213
47,24969.69560321141
48,-4614.684846407967
49,82672.14448854793
50,-8979.206968348008
51,50655.00040708925
52,38957.16532367258
53,5544.808672738494
54,48759.12254227721
55,21571.32102611242
56,20355.028643456288
57,-2003.4481940674596
58,-56092.43550375267
59,12985.674076816766
60,42677.589082385646
61,45610.874916340224
