,0
0,-1.00023350387346
1,-44.27508636505809
2,-51.088673177640885
3,-92.52725660987198
4,-78.48944128956646
5,61.529213057481684
6,-333.55838355002925
7,229.94400057801977
8,-53.680846745264716
9,-14.285734584438615
10,-326.64760096219834
11,73.96574493276421
12,163.95157736039255
13,-425.77462846110575
14,-208.97851082065608
15,-432.91267662181053
16,135.34140699752606
17,131.8428271173034
18,535.368898264016
19,-1393.623998259427
20,-961.3005693886662
21,199.2935800254345
22,-1440.6783471037634
23,-1725.0959802594734
24,31.236447271425277
25,-586.3137817988172
26,902.1598196042469
27,77.74445415404625
28,588.2344858868746
29,1992.3276442531496
30,-291.99875423137564
31,-30.717348690959625
32,1810.2215086849174
33,-89.48780555650592
34,307.21253238257486
35,1491.5044712739764
36,528.5538607686758
37,296.184441386722
38,-1071.1071061054245
39,390.52111749898177
40,1491.064250499825
41,1093.6893204251537
42,897.6960438744863
43,-583.0519091008464
44,1353.3010883363895
45,-801.8033260010416
46,535.2038893110584
47,1804.7097499058582
48,767.6071907186415
49,881.6336162583902
50,1114.9496675687842
51,1625.2238918120274
52,1453.1786352606723
53,-1084.6120782152284
54,-3154.7902239725227
55,1422.6400156386662
56,702.4352146832971
57,-38.20651112846099
58,-941.178516473039
59,848.6416460650507
60,2344.653339716955
61,2864.786256956868
