,date,rewards
0,20090105,0.0
1,20090106,0.0
2,20090107,-41.11742647993378
3,20090108,64.79076595709193
4,20090109,-77.24098046100698
5,20090112,-5.181517900433391
6,20090113,2.5948943812400103
7,20090114,-42.154108034446836
8,20090115,15.835768273798749
9,20090116,52.79405872232746
10,20090120,-79.90942289179657
11,20090121,4.585010389564559
12,20090122,-0.121775574516505
13,20090123,0.6866347785107791
14,20090126,6.288535665604286
15,20090127,-0.2616552411345765
16,20090128,6.456173670710996
17,20090129,-0.3214340009726584
18,20090130,0.0
19,20090202,1.297351569402963
20,20090203,21.71257595496718
21,20090204,0.7051272365497425
22,20090205,32.74349049886223
23,20090206,15.418760603875853
24,20090209,-0.5231123697012663
25,20090210,-33.134780930005945
26,20090211,0.18994108133483678
27,20090212,1.3201856254599988
28,20090213,-0.7939741748850793
29,20090217,-1.6067810512613505
30,20090218,0.9694102989742532
31,20090219,-1.771582736982964
32,20090220,-0.03237180784344673
33,20090223,0.0
34,20090224,0.0
35,20090225,0.0
36,20090226,0.0
37,20090227,0.0
38,20090302,-28.896383699961007
39,20090303,4.767335737938993
40,20090304,-0.8977627233834937
41,20090305,-59.33125365851447
42,20090306,0.3168451462406665
43,20090309,-18.17258061026223
44,20090310,274.91933914576657
45,20090311,105.88380589545704
46,20090312,-15.297338418778963
47,20090313,-82.83875355357304
48,20090316,-94.48510493512731
49,20090317,201.9719295426039
50,20090318,17.9672292470932
51,20090319,57.50383220554795
52,20090320,-21.8275842476869
53,20090323,425.99924006825313
54,20090324,-145.85944349027704
55,20090325,-20.537373854778707
56,20090326,330.8272117594024
57,20090327,-225.14710981911048
58,20090330,-160.02998022607062
59,20090331,251.29655544064008
60,20090401,192.50903868838213
61,20090402,-4.187584547209553
62,20090403,-105.17953729117289
63,20090406,1.7995257785078138
64,20090407,-1.4411907999310642
65,20090408,78.50645239616279
66,20090409,50.3501365542179
67,20090413,-4.002611492876895
68,20090414,-21.563799988129176
69,20090415,-45.941064186394215
70,20090416,152.06473914766684
71,20090417,-136.97417262976523
72,20090420,-106.76099102327134
73,20090421,35.31854259385727
74,20090422,-23.847885441151448
75,20090423,19.012117452803068
76,20090424,275.3112206015503
77,20090427,-62.5318990011001
78,20090428,-22.770768843591213
79,20090429,37.48872412426863
80,20090430,-0.7523435828043148
81,20090501,-1.1473541895393282
82,20090504,-1.0246991518652067
83,20090505,-6.508490358712152
84,20090506,-0.8369113969383761
85,20090507,-65.12741098750848
86,20090508,16.479150562779978
87,20090511,-13.410558239324018
88,20090512,113.55507198406849
89,20090513,-19.028142300900072
90,20090514,13.418966092169285
91,20090515,-0.9664965397678316
92,20090518,0.0
93,20090519,-13.952744200010784
94,20090520,0.8675551650812849
95,20090521,-14.000065567786805
96,20090522,-0.4940129336901009
97,20090526,26.83956544334069
98,20090527,-0.957325424416922
99,20090528,2.898440698860213
100,20090529,9.779866120079532
101,20090601,49.46250675234478
102,20090602,-0.7056735468795523
103,20090603,16.764113021316007
104,20090604,-1.2128592318622395
105,20090605,22.278213700046763
106,20090608,-4.857784301158972
107,20090609,2.0060566067695618
108,20090610,83.81732241564896
109,20090611,70.59386425942648
110,20090612,109.03399941627868
111,20090615,11.022042656200938
112,20090616,0.14542168541811407
113,20090617,-1.5290388748981059
114,20090618,0.0
115,20090619,0.0
116,20090622,0.0
117,20090623,2.5159659584751353
118,20090624,17.154824544792064
119,20090625,45.405059009441175
120,20090626,-33.62265124311671
121,20090629,9.491935906466097
122,20090630,-10.690149542992003
123,20090701,36.24649951129686
124,20090702,-119.6075151412515
125,20090706,-27.926771505270153
126,20090707,-58.69216781842988
127,20090708,2.763962867320515
128,20090709,-10.087397202500142
129,20090710,-7.535077494569123
130,20090713,126.48057212377898
131,20090714,-29.217954802908935
132,20090715,307.087212413433
133,20090716,120.73585538147017
134,20090717,-59.71665682189632
135,20090720,83.287252674927
136,20090721,80.37272773438599
137,20090722,-10.596979804919101
138,20090723,257.3799972732086
139,20090724,-881.179410872166
140,20090727,-153.50182579318061
141,20090728,187.7644187557744
142,20090729,167.910160779953
143,20090730,2.4866501953219995
144,20090731,-104.8929121189285
145,20090803,92.5242120702751
146,20090804,-24.6294601369882
147,20090805,10.674407112412155
148,20090806,-137.02856940508354
149,20090807,34.51448998216074
150,20090810,-40.80342461564578
151,20090811,-78.56539013888687
152,20090812,125.25602817418985
153,20090813,28.32294956385158
154,20090814,18.44372477696743
155,20090817,-92.19618074665777
156,20090818,87.27348059474025
157,20090819,16.1575344146695
158,20090820,1.6323893351946026
159,20090821,184.1216174386209
160,20090824,38.02044605696574
161,20090825,-0.00594876054674387
162,20090826,-10.560895088477992
163,20090827,22.422583368141204
164,20090828,-2.8798358670901507
165,20090831,-2.467824389692396
166,20090901,-0.4512058157706633
167,20090902,-7.821761939208955
168,20090903,29.505825785920024
169,20090904,78.6386058916105
170,20090908,25.220159059157595
171,20090909,-3.9931278479052708
172,20090910,-1.278460004949011
173,20090911,-2.309801200754009
174,20090914,7.404067459865473
175,20090915,7.62421945668757
176,20090916,-1.32495323556941
177,20090917,6.506991152884439
178,20090918,-1.7900105407461524
179,20090921,0.4070414083544165
180,20090922,20.36851041240152
181,20090923,-1.1398187250597402
182,20090924,15.882973599946126
183,20090925,-48.01090289023705
184,20090928,53.46016265207436
185,20090929,-16.538246306125075
186,20090930,-5.80737353884615
187,20091001,-43.24825699965004
188,20091002,8.212608283385634
189,20091005,-34.15865007881075
190,20091006,58.24591357936151
191,20091007,-1.3320621238090098
192,20091008,109.46409839729313
193,20091009,-20.028043717262335
194,20091012,24.296988878631964
195,20091013,15.495689378818497
196,20091014,31.20588944677729
197,20091015,171.52604566398077
198,20091016,-33.89425466535613
199,20091019,-24.6584258597577
200,20091020,0.450777014833875
201,20091021,66.7671929980861
202,20091022,2.397644956712611
203,20091023,377.20679452153854
204,20091026,152.6927338554524
205,20091027,-19.853969573159702
206,20091028,-80.42068572435528
207,20091029,20.801215091138147
208,20091030,-93.25182522973046
209,20091102,29.462428480153903
210,20091103,-91.64032357512042
211,20091104,175.3675520804245
212,20091105,161.7837999840267
213,20091106,21.627425919054076
214,20091109,258.3809256159002
215,20091110,10.520191228250042
216,20091111,64.0757840796141
217,20091112,159.58880285429768
218,20091113,181.16498977830634
219,20091116,-57.869876933516935
220,20091117,416.63836344203446
221,20091118,67.18526925239712
222,20091119,-214.35974513320252
223,20091120,-118.51451527932659
224,20091123,255.05862517736387
225,20091124,-24.122840118710883
226,20091125,-83.21915038919542
227,20091127,-384.3602043131832
228,20091130,132.89534436666872
229,20091201,467.0269227483077
230,20091202,-164.29264462774154
231,20091203,36.788566022063605
232,20091204,118.69380179524887
233,20091207,-154.68244176195003
234,20091208,-168.99739440146368
235,20091209,94.13415289809927
236,20091210,108.98943714646157
237,20091211,-15.627264243667014
238,20091214,193.2430797769921
239,20091215,-62.462897639139555
240,20091216,57.334397849743254
241,20091217,-402.7000045783352
242,20091218,627.4329335392686
243,20091221,142.36780617723707
244,20091222,280.36827504227404
245,20091223,87.51445144426543
246,20091224,68.712872122298
247,20091228,158.34358084225096
248,20091229,212.6960844383575
249,20091230,-407.51540961500723
250,20091231,-452.6608824576251
251,20100104,477.4608632158488
252,20100105,7.009415863780305
253,20100106,-196.40222257992718
254,20100107,-354.0882311081514
255,20100108,244.82565536594484
256,20100111,-439.56824082753155
257,20100112,-240.52686407847796
258,20100113,353.31144025479443
259,20100114,820.088047006051
260,20100115,-129.44552535028197
261,20100119,301.6368965776637
262,20100120,-618.1106420202414
263,20100121,-695.524494405021
264,20100122,-1240.3267315697158
265,20100125,439.5061926089693
266,20100126,216.36391871678643
267,20100127,215.87211609317455
268,20100128,-616.9870724377688
269,20100129,-1259.9161574095488
270,20100201,274.9904620432062
271,20100202,61.33529746008571
272,20100203,211.10312317311764
273,20100204,-923.0317258206196
274,20100205,206.41912706114817
275,20100208,-370.4182823536685
276,20100209,363.4896470537642
277,20100210,-25.7397443522932
278,20100211,161.11272319988348
279,20100212,-250.05132108635735
280,20100216,763.908545576036
281,20100217,337.78680472949054
282,20100218,550.2518822784768
283,20100219,-276.81738237990066
284,20100222,-54.58658945153002
285,20100223,-567.5315233296715
286,20100224,426.00239522673655
287,20100225,-43.7756625310285
288,20100226,93.08983355236705
289,20100301,500.7218862050213
290,20100302,-850.7890160625102
291,20100303,-0.5097012065816671
292,20100304,262.3537409368437
293,20100305,-61.71964449866209
294,20100308,61.58432109467685
295,20100309,262.1518222417217
296,20100310,266.75556618138216
297,20100311,315.3817902785959
298,20100312,131.26511984574609
299,20100315,28.69236296066083
300,20100316,119.5625944044441
301,20100317,410.4483433739515
302,20100318,-33.8034265456954
303,20100319,-32.907957365736365
304,20100322,14.444808837026358
305,20100323,482.02768099692184
306,20100324,-407.25741779676173
307,20100325,610.2967145404546
308,20100326,-615.9984818449011
309,20100329,-119.72316063544713
310,20100330,313.64640205702744
311,20100331,-841.3694949592464
312,20100401,-225.54327167291194
313,20100405,196.62564120953903
314,20100406,91.82107890793122
315,20100407,56.301297415513545
316,20100408,1148.0951641378924
317,20100409,878.2459717554739
318,20100412,-41.981196221429855
319,20100413,279.7188301010756
320,20100414,801.487857860513
321,20100415,101.9675091970712
322,20100416,-410.72887122328393
323,20100419,728.8706093451474
324,20100420,654.9423912316561
325,20100421,-61.74333856580779
326,20100422,118.81723445944954
327,20100423,-827.722944311914
328,20100426,273.8330995948054
329,20100427,-489.18764500308316
330,20100428,114.8971131190192
331,20100429,177.16075577528682
332,20100430,-874.8127160182921
333,20100503,620.1087406849256
334,20100504,-1362.9741948336596
335,20100505,-504.564355906914
336,20100506,-1590.5150417692494
337,20100507,-1469.5803939107573
338,20100510,1368.4713483992964
339,20100511,-111.03377810004167
340,20100512,1039.6802888079546
341,20100513,-368.492299760459
342,20100514,-566.4103130997391
343,20100517,16.03199655970093
344,20100518,-373.27492750179954
345,20100519,-631.2474815886235
346,20100520,-1928.1852588435868
347,20100521,-452.22614547924604
348,20100524,-974.9628305957885
349,20100525,-347.0170592617942
350,20100526,-1921.53495585348
351,20100527,1783.145881514647
352,20100528,-371.87734420003835
353,20100601,157.6198311529588
354,20100602,1016.7634505460737
355,20100603,723.9139456554549
356,20100604,-1895.3489628329407
357,20100607,-926.5958016555523
358,20100608,-323.5018060586881
359,20100609,-570.2143783420324
360,20100610,370.0327301414218
361,20100611,1173.0310540820938
362,20100614,-273.8684357081074
363,20100615,1805.4062601875048
364,20100616,-422.2331935716793
365,20100617,80.88595470716245
366,20100618,114.67536530538928
367,20100621,-822.4250392761314
368,20100622,-289.7225206029834
369,20100623,-773.4586487371707
370,20100624,-538.6654618771281
371,20100625,-853.5325211054878
372,20100628,-397.13310285506304
373,20100629,-1885.029797653202
374,20100630,-566.4198240978876
375,20100701,284.5688608676428
376,20100702,202.0731807242846
377,20100706,975.3375098303659
378,20100707,852.952527883579
379,20100708,192.43432802159805
380,20100709,-258.5810085523408
381,20100712,995.1240813874174
382,20100713,508.1894519022899
383,20100714,549.6173088466749
384,20100715,126.11221330368426
385,20100716,-1107.3776160782436
386,20100719,621.5623087588465
387,20100720,475.5986873501679
388,20100721,-702.7244809151161
389,20100722,1458.2308073689928
390,20100723,-65.23638749599922
391,20100726,612.2542253606953
392,20100727,122.00327952683438
393,20100728,-417.49296472535934
394,20100729,158.4017263908172
395,20100730,-439.8756946439389
396,20100802,1077.5926626302535
397,20100803,-341.6222532589454
398,20100804,-894.8480838049436
399,20100805,-759.5350412052358
400,20100806,379.8257574138697
401,20100809,129.34239517198876
402,20100810,-1204.7534923289204
403,20100811,-459.0790330210002
404,20100812,-779.5387663921574
405,20100813,-193.68584630591795
406,20100816,220.06533228664193
407,20100817,753.5758297247812
408,20100818,234.84241620393004
409,20100819,-824.6977611152688
410,20100820,-460.0594374523498
411,20100823,111.47366676328238
412,20100824,-537.4083513052901
413,20100825,137.01310277206358
414,20100826,-637.2848343196092
415,20100827,239.3741009356454
416,20100830,-659.6282427019905
417,20100831,-390.8382447818294
418,20100901,992.0631508505903
419,20100902,87.25916678644717
420,20100903,750.390888612601
421,20100907,-717.0335176184308
422,20100908,-69.39349531708285
423,20100909,180.12244657229166
424,20100910,-360.6986131417798
425,20100913,2830.40010731807
426,20100914,-182.60942734847777
427,20100915,202.23320065089501
428,20100916,454.5185956300702
429,20100917,-246.11270366213284
430,20100920,455.7223270229297
431,20100921,-624.6883365479298
432,20100922,-1247.0116036006948
433,20100923,-402.7018367809942
434,20100924,749.5660065660486
435,20100927,-107.02646144502796
436,20100928,-105.98211845161859
437,20100929,-388.29564849310555
438,20100930,-23.51857370545622
439,20101001,-249.532560274587
440,20101004,-1048.7106516124913
441,20101005,957.0697841274086
442,20101006,174.7467934107408
443,20101007,208.85613757465035
444,20101008,82.39720900030807
445,20101011,41.351639409316704
446,20101012,502.9826336558908
447,20101013,1101.699134184979
448,20101014,-234.19395357661415
449,20101015,662.3349472179543
450,20101018,600.8640010404633
451,20101019,-1604.7538582596462
452,20101020,469.7900366334943
453,20101021,252.94964308768976
454,20101022,-92.40995206101798
455,20101025,-453.36123553384095
456,20101026,1675.0606230224948
457,20101027,357.8953481251374
458,20101028,542.5651334192371
459,20101029,937.1780800854322
460,20101101,674.6860470046522
461,20101102,1047.0332031389698
462,20101103,-868.8224833511049
463,20101104,271.8013787777163
464,20101105,-746.4857537498465
465,20101108,-107.36431776639074
466,20101109,367.81667605997063
467,20101110,-28.987850407720543
468,20101111,-725.3267586700385
469,20101112,-1138.2095404873835
470,20101115,-194.75022304500453
471,20101116,-663.7674297727644
472,20101117,-673.3961125888163
473,20101118,756.5328887701035
474,20101119,-427.90625337243546
475,20101122,109.12566518189851
476,20101123,-1683.1079575815238
477,20101124,667.7074503024342
478,20101126,-313.9213894661516
479,20101129,158.7347735168878
480,20101130,-133.9003733531572
481,20101201,2054.140212567523
482,20101202,2298.8999629187165
483,20101203,353.68897853128146
484,20101206,-478.2069528923603
485,20101207,79.20324941410217
486,20101208,939.5049960479373
487,20101209,-403.611029710155
488,20101210,690.0291206649272
489,20101213,-235.41677783918567
490,20101214,956.5523923363071
491,20101215,574.2525915404549
492,20101216,355.9968041260727
493,20101217,-233.98666175291874
494,20101220,-228.53796656802297
495,20101221,672.9190751560964
496,20101222,310.25631714914925
497,20101223,278.2126811137423
498,20101227,-596.2958761348855
499,20101228,-153.44154279166833
500,20101229,-102.72147314704489
501,20101230,-311.53043051226996
502,20101231,156.98260955139995
503,20110103,185.74327850609552
504,20110104,293.4236176336417
505,20110105,-239.1297653085785
506,20110106,2237.0755416506436
507,20110107,-613.2142116932664
508,20110110,-1089.2739847338526
509,20110111,-323.32036858040374
510,20110112,1319.1234047677135
511,20110113,-1110.836944532115
512,20110114,345.2774034832837
513,20110118,1149.9426630927483
514,20110119,-615.66876464081
515,20110120,-399.9747975161299
516,20110121,-1087.9248348575784
517,20110124,1210.3826098835561
518,20110125,237.40717289538588
519,20110126,1148.519311537384
520,20110127,305.2329207684379
521,20110128,-3821.9597086682916
522,20110131,-68.85248563881032
523,20110201,870.1100445982302
524,20110202,-171.11593925452325
525,20110203,-991.4410644436721
526,20110204,416.4956402941607
527,20110207,1530.1600192659535
528,20110208,285.55013338360004
529,20110209,-1111.7322798854439
530,20110210,-1693.113913017325
531,20110211,-882.6369758906076
532,20110214,-70.96550655108877
533,20110215,-397.10382100509014
534,20110216,209.81627946684603
535,20110217,675.8187706434401
536,20110218,-545.7437251753872
537,20110222,-1744.4023671763716
538,20110223,-2.1321538999909535
539,20110224,636.2560342606157
540,20110225,-772.3522176925326
541,20110228,100.63433138013352
542,20110301,-1429.0869366722181
543,20110302,-272.25732524949126
544,20110303,413.68122327455785
545,20110304,-887.1293660739902
546,20110307,-805.6888431325788
547,20110308,656.5733660655096
548,20110309,-72.22958095243666
549,20110310,-1690.8210989966756
550,20110311,970.6254852159182
551,20110314,34.78387940733228
552,20110315,-1082.8231317732716
553,20110316,-2158.9643150522606
554,20110317,-36.792295791208744
555,20110318,72.02289328747429
556,20110321,1982.9409449695377
557,20110322,-111.98335903359111
558,20110323,888.757302339538
559,20110324,977.3680892435368
560,20110325,-706.5718576969812
561,20110328,-763.8254154658644
562,20110329,293.76112090970855
563,20110330,450.6738638393581
564,20110331,-849.6961486438522
565,20110401,350.63363538472913
566,20110404,277.4297609217465
567,20110405,897.8936426918954
568,20110406,1440.4026374091627
569,20110407,195.76208398421295
570,20110408,-518.3487868049415
571,20110411,-357.1704815935809
572,20110412,-1331.6910551365
573,20110413,-40.29961009032559
574,20110414,-793.329158807639
575,20110415,-191.19382042484358
576,20110418,-1082.437179101631
577,20110419,264.3766072210856
578,20110420,2368.4068226136733
579,20110421,-947.9565820790594
580,20110425,351.9321207415778
581,20110426,2316.7085378955817
582,20110427,752.0391996093094
583,20110428,1317.724297231529
584,20110429,-3168.8936418731464
585,20110502,-1042.2749121842207
586,20110503,588.0611666553887
587,20110504,990.409454753506
588,20110505,-1094.2857051297324
589,20110506,325.79978050966747
590,20110509,-162.25459187966771
591,20110510,-655.7421746255131
592,20110511,-1293.321655852953
593,20110512,-171.8876442243345
594,20110513,-1210.0068938222248
595,20110516,-1887.965834006318
596,20110517,454.6377419024939
597,20110518,710.4125364650972
598,20110519,125.8940948098898
599,20110520,-967.1564011400333
600,20110523,-1340.162507083849
601,20110524,-87.31359985552263
602,20110525,171.14323006698396
603,20110526,2024.2477086951258
604,20110527,374.4633503659861
605,20110531,1060.7270014048554
606,20110601,-2507.7029801134486
607,20110602,-903.997529195156
608,20110603,-1310.7242450814229
609,20110606,412.1503841355443
610,20110607,202.50025191623718
611,20110608,-494.5596750380937
612,20110609,78.72341706755105
613,20110610,-1002.8259071040666
614,20110613,1334.010406098445
615,20110614,716.2042927281
616,20110615,-1934.8074386401568
617,20110616,1037.7005050713196
618,20110617,1018.9676344607724
619,20110620,827.9137414968573
620,20110621,1133.918235580204
621,20110622,-441.2957907705568
622,20110623,-79.89799388602842
623,20110624,-1316.4973733258666
624,20110627,3537.7514536057133
625,20110628,2336.6011882778257
626,20110629,-702.1625464266399
627,20110630,1510.6736681699986
628,20110701,78.88681309181266
629,20110705,37.53672223119065
630,20110706,1182.91053538688
631,20110707,1749.2649746892275
632,20110708,584.8072689033579
633,20110711,-1119.956404620898
634,20110712,-349.9417781451484
635,20110713,354.41310439049266
636,20110714,-629.4370228123153
637,20110715,1230.2708245042013
638,20110718,-741.5632373292465
639,20110719,3771.4565671751043
640,20110720,-1899.300457276986
641,20110721,158.66704858106095
642,20110722,1747.90666022175
643,20110725,1518.3116146528628
644,20110726,664.1526973310392
645,20110727,-2936.0600425521843
646,20110728,1555.7762607531622
647,20110729,-1285.2410467645386
648,20110801,-518.0959366296884
649,20110802,-1899.1776875148062
650,20110803,492.016840770375
651,20110804,-3963.4005002921913
652,20110805,-1043.8236093184678
653,20110808,-4880.635717103374
654,20110809,4548.930532512255
655,20110810,-5646.317293859436
656,20110811,4113.493300576345
657,20110812,-383.3953183136182
658,20110815,1749.5193297537044
659,20110816,-2.05357085831929
660,20110817,-444.5081414656015
661,20110818,-2551.6434727201704
662,20110819,-2716.204355973634
663,20110822,-306.7321100127883
664,20110823,3284.9867428011494
665,20110824,806.3738500847248
666,20110825,-1478.9581031905254
667,20110826,3100.5202823554864
668,20110829,2737.749874657835
669,20110830,1827.721220336156
670,20110831,1763.060450718156
671,20110901,-1874.0382145463955
672,20110902,-2004.6795936105773
673,20110906,-1439.4253550894791
674,20110907,2405.9800225105137
675,20110908,1083.3274068402825
676,20110909,-2363.9296430028044
677,20110912,743.6574280327186
678,20110913,754.7714059585705
679,20110914,2333.4451142905746
680,20110915,2462.0909790883306
681,20110916,646.3124443178531
682,20110919,443.04672394145746
683,20110920,-1118.9239082088461
684,20110921,-4847.837605717126
685,20110922,-4520.7960864128545
686,20110923,-1.9519805329618976
687,20110926,1905.2603611337254
688,20110927,1171.044223615434
689,20110928,-465.53224350721575
690,20110929,-682.9310433194041
691,20110930,-2911.4597235001856
692,20111003,-1858.823494038079
693,20111004,4244.090954234474
694,20111005,2888.41996817966
695,20111006,2393.8586981217377
696,20111007,-477.39940476231277
697,20111010,3644.15782306483
698,20111011,319.6065978719853
699,20111012,-219.91139987390488
700,20111013,1192.7892222690862
701,20111014,493.26263596699573
702,20111017,-1616.8444107996766
703,20111018,1808.8985205765348
704,20111019,-1002.1820237126667
705,20111020,-503.5752537106164
706,20111021,677.8984725599876
707,20111024,170.18040970899165
708,20111025,-2138.042167624575
709,20111026,-1227.065679869731
710,20111027,3661.033263477846
711,20111028,-1507.6840537525713
712,20111031,-1983.8840333565604
713,20111101,-3670.0572258520406
714,20111102,114.10048179375008
715,20111103,2934.8788980115205
716,20111104,-1584.8215626621386
717,20111107,3154.9219659478404
718,20111108,2084.301716626971
719,20111109,-5553.565756598255
720,20111110,465.01555984374136
721,20111111,3707.2667528743623
722,20111114,-879.4353757987265
723,20111115,1063.7446465898538
724,20111116,-3907.6964226565324
725,20111117,-3097.7726139427396
726,20111118,-1390.5908415225567
727,20111121,-1713.8222396571655
728,20111122,-1214.8300869751256
729,20111123,-1824.7311031331774
730,20111125,-984.1725392870139
731,20111128,3244.678642015904
732,20111129,-174.5361377269728
733,20111130,4201.216219907277
734,20111201,-1724.2494574153097
735,20111202,-351.4942603945965
