,date,rewards
0,20111101,-914578.4899924248
1,20111102,710306.1012617499
2,20111103,1083160.2118312418
3,20111104,272258.74221883714
4,20111107,1083808.387570858
5,20111108,561990.9046282321
6,20111109,-678013.4749073908
7,20111110,1158747.7937949449
8,20111111,906621.0104418695
9,20111114,-590850.9410078749
10,20111115,895870.8143886998
11,20111116,1487776.9443841279
12,20111117,-1806897.9210390896
13,20111118,-654464.7526010424
14,20111121,-271524.4745484814
15,20111122,248769.71813797206
16,20111123,-968241.994054772
17,20111125,137724.76524110883
18,20111128,906881.5503403842
19,20111129,1068375.7709646225
20,20111130,362425.948453784
21,20111201,-196627.71273634583
22,20111202,619884.8077752143
23,20111205,-792.1477728635073
24,20111206,-43914.22108052671
25,20111207,-254530.32256995887
26,20111208,-1618694.452502504
27,20111209,1135808.428275749
28,20111212,-954018.1380968094
29,20111213,1076516.1137394384
30,20111214,-3147234.7915868238
31,20111215,-782658.1111055464
32,20111216,153343.95833976567
33,20111219,-120509.31657922268
34,20111220,2068894.810528338
35,20111221,835219.3879943788
36,20111222,304484.2675883621
37,20111223,280064.053049922
38,20111227,892007.5886044949
39,20111228,-1096194.3271988034
40,20111229,113817.26164631546
41,20111230,-480769.12503699213
42,20120103,2604779.026177235
43,20120104,136678.86542858183
44,20120105,-993146.3191270977
45,20120106,127280.16791902483
46,20120109,-281764.51876693964
47,20120110,450579.08930402994
48,20120111,-613926.3683289438
49,20120112,-1192917.9972670972
50,20120113,149292.73286747187
51,20120117,827938.0027943328
52,20120118,54208.12749835849
53,20120119,-202466.95860679448
54,20120120,-1141326.0819600075
55,20120123,709181.3387197554
56,20120124,-328812.3093561828
57,20120125,327230.14477013797
58,20120126,11383.31464149803
59,20120127,-100896.78645911813
60,20120130,-363382.62986396253
61,20120131,-264888.35735574365
