,date,assets
0,0,1064928.809601334
1,20180104,1064924.9483911009
2,20180105,1064924.0396198882
3,20180108,1064924.0396198882
4,20180109,1064924.0396198882
5,20180110,1064924.0396198882
6,20180111,1064924.0396198882
7,20180112,1064924.0396198882
8,20180116,1064924.0396198882
9,20180117,1064924.0396198882
10,20180118,1064924.0396198882
11,20180119,1064924.0396198882
12,20180122,1064924.0396198882
13,20180123,1064924.0396198882
14,20180124,1064924.0396198882
15,20180125,1064924.0396198882
16,20180126,1064924.0396198882
17,20180129,1064924.0396198882
18,20180130,1064924.0396198882
19,20180131,1064936.8237178642
20,20180201,1064935.9697258375
21,20180202,1064935.9697258375
22,20180205,1064910.9861221458
23,20180206,1064942.4912319318
24,20180207,1064931.1404900367
25,20180208,1064803.3516818003
26,20180209,1064793.4408041483
27,20180212,1064903.0624700252
28,20180213,1064936.6767830485
29,20180214,1064999.9233118484
30,20180215,1065055.9989081789
31,20180216,1065067.823500316
32,20180220,1064983.5711773592
33,20180221,1065033.3258817163
34,20180222,1064902.8680390096
35,20180223,1065033.811868279
36,20180226,1065351.138650148
37,20180227,1065121.0726326467
38,20180228,1064967.4313452777
39,20180301,1065009.5990007992
40,20180302,1064955.4120763426
41,20180305,1065114.7235657817
42,20180306,1065112.4232793383
43,20180307,1064901.0256221723
44,20180308,1065159.214254419
45,20180309,1065607.7021026972
46,20180312,1065627.9743833062
47,20180313,1065835.7422384259
48,20180314,1065565.0549379436
49,20180315,1065690.3343819585
50,20180316,1066081.370246297
51,20180319,1065953.8264495619
52,20180320,1065992.2453795946
53,20180321,1064680.630564536
54,20180322,1064317.4998729653
55,20180323,1064182.6947432086
56,20180326,1064610.5075955747
57,20180327,1064153.6357249813
58,20180328,1063923.677972229
59,20180329,1064473.8232028782
60,20180402,1062859.0565754888
61,20180403,1063776.0498580907
62,20180404,1064000.3376709826
