,date,rewards
0,20161004,-2723.948265853338
1,20161005,44493.95550548297
2,20161006,31784.58282861393
3,20161007,-35597.895834184485
4,20161010,59381.66183098778
5,20161011,-14508.065674015554
6,20161012,-25481.55752016569
7,20161013,9116.789800847648
8,20161014,-7203.684076567297
9,20161017,-15390.57180597831
10,20161018,14532.31275088503
11,20161019,35564.9046628779
12,20161020,-39671.53329948778
13,20161021,12700.517858894891
14,20161024,-9077.944136299775
15,20161025,-29052.13004246389
16,20161026,-28147.100156032713
17,20161027,18161.093823877396
18,20161028,-34509.85825400858
19,20161031,-81742.0013947459
20,20161101,7250.18881355261
21,20161102,-48955.2439789857
22,20161103,-29914.273206401616
23,20161104,-18128.09148480452
24,20161107,27189.235845477553
25,20161108,-8156.063325792435
26,20161109,30808.34624969971
27,20161110,-36241.68412849447
28,20161111,-43485.67407817149
29,20161114,14493.68125529564
30,20161115,71555.90728572046
31,20161116,-17274.11575178581
32,20161117,-17353.367797332234
33,20161118,29009.999645922682
34,20161121,73453.28652619512
35,20161122,-20859.335605401546
36,20161123,7256.034521301277
37,20161125,-56240.75162802695
38,20161128,14515.104555275873
39,20161129,-60788.599039810244
40,20161130,132477.85741782282
41,20161201,65338.10881085461
42,20161202,28134.47471400292
43,20161205,-19060.93847032974
44,20161206,-13616.362613295787
45,20161207,-32682.449574794737
46,20161208,34501.43192715687
47,20161209,23718.417369056377
48,20161212,32376.48873598664
49,20161213,18114.511159850517
50,20161214,-65503.28508093266
51,20161215,5468.060571147245
52,20161216,29116.18041488959
53,20161219,-11857.510313854087
54,20161220,22449.72443406342
55,20161221,-28965.341675161384
56,20161222,3630.197001016815
57,20161223,16404.686189607484
58,20161227,28156.554122253903
59,20161228,4553.456282083644
60,20161229,-3645.5682256668806
61,20161230,-911.3920564167202
