,0
0,3995250.260302503
1,4679957.053704333
2,4679105.342470578
3,4679105.342470578
4,4679105.342470578
5,4679105.342470578
6,4679105.342470578
7,4681359.966236562
8,4681275.641625295
9,4683078.612689821
10,4682046.7182579
11,4677702.330028337
12,4679701.518683899
13,4681066.676646914
14,4681942.909541912
15,4664459.359818155
16,4680440.393057151
17,4670283.449095543
18,4653801.230508797
19,4660451.917708093
20,4678760.779462724
21,4675852.715148505
22,4669332.369520301
23,4659833.280068184
24,4669101.847452763
25,4690338.033678636
26,4683120.7699878365
27,4671861.042150098
28,4655033.981420454
29,4653102.795343773
30,4657628.167946947
31,4669775.73122092
32,4667780.511942269
33,4640051.3803909235
34,4643214.520751333
35,4651014.262470669
36,4642540.918832782
37,4656458.078122823
38,4653555.5055466555
39,4681227.989244888
40,4682526.652642846
41,4685740.780563799
42,4693069.824800554
43,4664170.4422713565
44,4673290.73129196
45,4659379.918966881
46,4660679.348642835
47,4667181.772343929
48,4672343.819096231
49,4671606.736281198
50,4666087.936615041
51,4661550.832089196
52,4664620.160769918
53,4662470.099324065
54,4656158.660969219
55,4640584.198062712
56,4638922.813144929
57,4670712.789722261
58,4672611.576489292
59,4669683.6724729715
60,4669063.12623951
61,4674157.41552854
62,4658517.102927175
