,0
0,2332482.5171092954
1,2332482.5171092954
2,2332482.5171092954
3,2332482.5171092954
4,2332482.5171092954
5,2332482.5171092954
6,2332482.5171092954
7,2332482.5171092954
8,2332482.5171092954
9,2332482.5171092954
10,2332482.5171092954
11,2332482.5171092954
12,2332482.5171092954
13,2332482.5171092954
14,2332482.5171092954
15,2332482.5171092954
16,2332482.5171092954
17,2332482.5171092954
18,2332482.5171092954
19,2332482.5171092954
20,2332482.5171092954
21,2332482.5171092954
22,2332482.5171092954
23,2332482.5171092954
24,2332482.5171092954
25,2332482.5171092954
26,2332482.5171092954
27,2332482.5171092954
28,2332482.5171092954
29,2332482.5171092954
30,2332482.5171092954
31,2332482.5171092954
32,2332482.5171092954
33,2332482.5171092954
34,2332482.5171092954
35,2332482.5171092954
36,2332482.5171092954
37,2332482.5171092954
38,2332482.5171092954
39,2332482.5171092954
40,2332482.5171092954
41,2332482.5171092954
42,2332482.5171092954
43,2332482.5171092954
44,2332482.5171092954
45,2332482.5171092954
46,2332482.5171092954
47,2332482.5171092954
48,2332482.5171092954
49,2332482.5171092954
50,2332482.5171092954
51,2332482.5171092954
52,2332482.5171092954
53,2332482.5171092954
54,2332482.5171092954
55,2332482.5171092954
56,2332482.5171092954
57,2332482.5171092954
58,2332482.5171092954
59,2332482.5171092954
60,2332482.5171092954
61,2332482.5171092954
62,2332482.5171092954
