,0
0,1162.0751951094717
1,3645.1472191484645
2,408.5365097988397
3,51.26575165707618
4,1631.2526029497385
5,1170.1251618470997
6,-2183.9879301525652
7,-122.36508692987263
8,-7622.214934742078
9,3418.429718571715
10,3408.3632791005075
11,-3012.9203769182786
12,-2541.3582926187664
13,38963.618486071005
14,-413.0699537266046
15,0.0
16,0.0
17,0.0
18,0.0
19,-4286.403398999944
20,1757.6949124829844
21,103.90309334173799
22,2106.25124383159
23,-83.60526006482542
24,-40.81072625052184
25,2202.0832640640438
26,-6808.622946224175
27,188.93406654335558
28,1459.5262542804703
29,3462.8219410497695
30,-3896.965276658535
31,1873.5326816812158
32,-672.3201143965125
33,-15722.002777880058
34,5313.407032261603
35,-494.77218822482973
36,1426.9940610863268
37,8297.397620744072
38,-1793.9523701155558
39,-9277.71980509255
40,4639.041306482628
41,9723.129212155007
42,-1834.8151158811525
43,-166.8108773296699
44,205.30883520841599
45,1677.4989520916715
46,2166.528494915925
47,822.7678512362763
48,-1349.6306885154918
49,-281.2643645843491
50,401.60736931022257
51,1236.0890905745327
52,-1079.7380279060453
53,644.450921792537
54,-1312.7653287453577
55,4186.408015329391
56,-1390.7771750148386
57,-3984.2409291639924
58,-1827.2991349473596
59,-3188.7409857641906
60,-8356.702049713582
61,2017.9852651748806
