,0
0,1422823.031095042
1,1422823.031095042
2,1422823.031095042
3,1423083.6492119122
4,1423092.0949845132
5,1423081.2457883006
6,1423134.1811176727
7,1423160.8248445077
8,1423244.4174675252
9,1423238.1133825188
10,1423238.1133825188
11,1423238.1133825188
12,1423238.1133825188
13,1423414.4085824187
14,1423401.5155831187
15,1423401.5155831187
16,1423458.550760165
17,1423436.7723961812
18,1423369.9936835952
19,1423255.6691460346
20,1423584.366750202
21,1423495.9751015373
22,1423501.139899417
23,1423554.2592354775
24,1423513.6269967917
25,1423932.3421209238
26,1423912.4883035806
27,1423916.373546697
28,1423872.7436000875
29,1423794.2381812152
30,1423604.9390112406
31,1423747.514435618
32,1423632.70400419
33,1423708.1070865886
34,1424575.8505430724
35,1424207.2207542304
36,1424239.113153038
37,1424833.7896846528
38,1424285.3334840224
39,1425642.46321081
40,1425112.54877862
41,1425381.8474194745
42,1425552.2187367566
43,1425444.332901544
44,1425727.3092091149
45,1426130.0894659155
46,1426538.7740846765
47,1427166.3636719151
48,1426962.3016007151
49,1427259.9402828685
50,1427429.2843641485
51,1427298.4375945216
52,1427370.4756319756
53,1426251.2190832049
54,1427075.0486512454
55,1427013.6069669896
56,1427601.2602634185
57,1427574.3788023414
58,1428579.8627177158
59,1429191.4563607564
60,1429031.6310584215
61,1428754.0728148413
62,1428885.0952824173
