,0
0,0.0
1,0.0
2,0.0
3,-68.79159979999531
4,22.072255844715983
5,330.0956927873194
6,-914.0992257292382
7,777.8126913995948
8,-822.9307910454227
9,77.79629132873379
10,-230.47829532809556
11,-75.92992389609572
12,1691.523892935831
13,-521.2794334733626
14,204.7899310553912
15,-2177.187983120908
16,11432.46515334223
17,2097.193419479532
18,1907.0367647100938
19,-360.8651341443183
20,-1229.8972771184053
21,-1627.397566509433
22,-4440.0731971490895
23,-2853.357613240718
24,-130.0296496268129
25,824.9390429039486
26,523.0050293733366
27,57.485141442506574
28,-266.89084540470503
29,2388.4901151164668
30,-1043.206032545073
31,673.4537329012528
32,1333.5221652957844
33,-902.9710370156681
34,884.6483024631161
35,620.5126902977936
36,-78.86884074134286
37,-624.6338157485006
38,1861.6937354042893
39,77.57987999054603
40,-276.6383893605089
41,-746.3379773014458
42,-1611.7203745205188
43,120.85528784478083
44,1102.7878163558198
45,-137.07359119912144
46,1693.4055087992456
47,349.4160868091276
48,530.309433259652
49,877.9059823849238
50,-664.4149151921738
51,191.45751026878133
52,173.51051203429233
53,151.24116702005267
54,128.78772785246838
55,270.8900682525709
56,328.65748145396356
57,1362.884375859052
58,-671.307084947126
59,-346.34117858379614
60,1165.9127006933559
61,-1780.2347845856566
