,0
0,1000000.0
1,1000000.0
2,1000000.0
3,1000000.0
4,1000000.0
5,1000000.0
6,1000000.0
7,1000000.0
8,1000000.0
9,1000000.0
10,1000000.0
11,1000015.6611158458
12,999981.0133078761
13,1000338.0564777742
14,1000327.6082408952
15,1000327.6082408952
16,1000327.6082408952
17,1000327.6082408952
18,1000327.6082408952
19,1000327.6082408952
20,1000327.6082408952
21,1000327.6082408952
22,1000327.6082408952
23,1000327.6082408952
24,1000327.6082408952
25,1000327.6082408952
26,1000327.7526881247
27,1000327.0946394198
28,1000404.5229759576
29,1000552.9861086805
30,1000778.0543056108
31,1000769.1627834415
32,1000769.1627834415
33,1000769.1627834415
34,1000769.1627834415
35,1000773.3425391441
36,1000771.6760712747
37,1000771.6760712747
38,1000739.6151599871
39,1000871.8984049481
40,1000867.7910856544
41,1000867.7910856544
42,1000867.7910856544
43,1000867.7910856544
44,1000920.2210224543
45,1001134.7777269544
46,1001125.0394197544
47,1001125.0394197544
48,1001125.0394197544
49,1001125.0394197544
50,1001125.0394197544
51,1001125.0394197544
52,1001125.0394197544
53,1001125.0394197544
54,1001125.0394197544
55,1001125.0394197544
56,1001125.0394197544
57,1001125.0394197544
58,1001125.0394197544
59,1001125.0394197544
60,1001125.0394197544
61,1001125.0394197544
62,1001125.0394197544
