,0
0,4011041.456186088
1,4011041.456186088
2,4011041.456186088
3,4011041.456186088
4,4011041.456186088
5,4011041.456186088
6,4011041.456186088
7,4011041.456186088
8,4011041.456186088
9,4011041.456186088
10,4011041.456186088
11,4011041.456186088
12,4011041.456186088
13,4011041.456186088
14,4011041.456186088
15,4011041.456186088
16,4011041.456186088
17,4011041.456186088
18,4011041.456186088
19,4011041.456186088
20,4011041.456186088
21,4011041.456186088
22,4011041.456186088
23,4011041.456186088
24,4011041.456186088
25,4011041.456186088
26,4011041.456186088
27,4011041.456186088
28,4011041.456186088
29,4011041.456186088
30,4011041.456186088
31,4011041.456186088
32,4011041.456186088
33,4011041.456186088
34,4011041.456186088
35,4011041.456186088
36,4011041.456186088
37,4011041.456186088
38,4011041.456186088
39,4011041.456186088
40,4011041.456186088
41,4011041.456186088
42,4011041.456186088
43,4011041.456186088
44,4011041.456186088
45,4011041.456186088
46,4011041.456186088
47,4011041.456186088
48,4011041.456186088
49,4011041.456186088
50,4011041.456186088
51,4011041.456186088
52,4011041.456186088
53,4011041.456186088
54,4011041.456186088
55,4011041.456186088
56,4011041.456186088
57,4011041.456186088
58,4011041.456186088
59,4011041.456186088
60,4011041.456186088
61,4011041.456186088
62,4011041.456186088
