,0
0,4651208.279949813
1,4651208.279949813
2,4651208.279949813
3,4651208.279949813
4,4651208.279949813
5,4651208.279949813
6,4651208.279949813
7,4651208.279949813
8,4651208.279949813
9,4651208.279949813
10,4651208.279949813
11,4651208.279949813
12,4651208.279949813
13,4651208.279949813
14,4651208.279949813
15,4651208.279949813
16,4651208.279949813
17,4651208.279949813
18,4651208.279949813
19,4651208.279949813
20,4651208.279949813
21,4651208.279949813
22,4651208.279949813
23,4651208.279949813
24,4651208.279949813
25,4651208.279949813
26,4651208.279949813
27,4651208.279949813
28,4651208.279949813
29,4651208.279949813
30,4651208.279949813
31,4651208.279949813
32,4651208.279949813
33,4651208.279949813
34,4651208.279949813
35,4651208.279949813
36,4651208.279949813
37,4651208.279949813
38,4651208.279949813
39,4651208.279949813
40,4651208.279949813
41,4651208.279949813
42,4651208.279949813
43,4651208.279949813
44,4651208.279949813
45,4651208.279949813
46,4651208.279949813
47,4651208.279949813
48,4651208.279949813
49,4651208.279949813
50,4651208.279949813
51,4651208.279949813
52,4651208.279949813
53,4651208.279949813
54,4651208.279949813
55,4651208.279949813
56,4651208.279949813
57,4651208.279949813
58,4651208.279949813
59,4651208.279949813
60,4651208.279949813
61,4651208.279949813
62,4651208.279949813
