,0
0,1953.914641955169
1,-13.886311635840684
2,159.3313284132164
3,-835.4545746459626
4,4242.842155057937
5,-309.22422530851327
6,0.0
7,0.0
8,-43.8163002000656
9,207.870015618857
10,1445.530605915701
11,-79.18959058029577
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,-171.4532977999188
21,-2353.174351033056
22,-1751.8156970907003
23,-56.707875445019454
24,5566.099527413491
25,2870.3553458657116
26,-291.46506404248066
27,-2353.5309997999575
28,-308.46917548798956
29,-22.51304781762883
30,0.0
31,0.0
32,598.552001999924
33,-1249.0816114710178
34,247.5787526704371
35,-29.877446638885885
36,-89.26961670769379
37,-9.049419327871874
38,0.0
39,0.0
40,-469.88934058044106
41,-330.6444727110211
42,-24.318100668489933
43,1126.9520000000484
44,-758.2590020000935
45,1132.0907014999539
46,21.852200981462374
47,-12.804704000940546
48,0.0
49,0.0
50,0.0
51,0.0
52,-145.32409044355154
53,-14.643815192161128
54,0.0
55,0.0
56,0.0
57,-163.0181444133632
58,-36.52755708899349
59,-589.1005398561247
60,-148.87713357200846
61,-1189.4798859155271
