,0
0,3453148.455024546
1,3611272.5931036565
2,3612788.646624374
3,3615107.93867926
4,3614957.695098959
5,3614957.695098959
6,3614957.695098959
7,3614957.695098959
8,3614957.695098959
9,3614957.695098959
10,3614957.695098959
11,3614957.695098959
12,3614957.695098959
13,3614957.695098959
14,3614975.698400959
15,3617282.163400078
16,3617153.6457499783
17,3616606.1059474554
18,3616565.595012712
19,3616565.595012712
20,3616519.099428257
21,3618953.707872105
22,3618846.2191095995
23,3618846.2191095995
24,3618846.2191095995
25,3618846.2191095995
26,3618846.2191095995
27,3618846.2191095995
28,3618846.2191095995
29,3618846.2191095995
30,3618846.2191095995
31,3618846.2191095995
32,3618846.2191095995
33,3618846.2191095995
34,3618846.2191095995
35,3618846.2191095995
36,3618846.2191095995
37,3618846.2191095995
38,3618846.2191095995
39,3618846.2191095995
40,3618846.2191095995
41,3618846.2191095995
42,3618846.2191095995
43,3618846.2191095995
44,3618846.2191095995
45,3618846.2191095995
46,3618846.2191095995
47,3618846.2191095995
48,3618846.2191095995
49,3618846.2191095995
50,3618846.2191095995
51,3618846.2191095995
52,3618846.2191095995
53,3618846.2191095995
54,3618846.2191095995
55,3618846.2191095995
56,3618846.2191095995
57,3618846.2191095995
58,3618846.2191095995
59,3618846.2191095995
60,3618846.2191095995
61,3618846.2191095995
62,3618846.2191095995
