,0
0,2332482.5171092954
1,2332482.5171092954
2,2332482.5171092954
3,2332482.5171092954
4,2332482.5171092954
5,2332482.5171092954
6,2332539.1416983153
7,2332491.8714060397
8,2332666.6457905658
9,2332753.064038402
10,2333066.2913665455
11,2333040.137289028
12,2333012.5591591755
13,2333039.9529809947
14,2332583.567523575
15,2332657.3582244134
16,2332427.139489895
17,2332432.024731431
18,2334068.0204022275
19,2334620.3723263675
20,2334674.671915209
21,2335752.1961965486
22,2334537.9777898407
23,2334530.175640099
24,2334911.6168732657
25,2334933.478583705
26,2334648.38210724
27,2334500.978290015
28,2333980.82661296
29,2334169.4980504056
30,2333785.388579129
31,2333693.682980871
32,2334603.4013008885
33,2334248.9632482673
34,2334051.2770162015
35,2336502.8761244253
36,2335602.1009573927
37,2337240.200561378
38,2337444.635510767
39,2336933.8132886617
40,2330987.1905211853
41,2332698.2641004967
42,2330772.7311692582
43,2327783.200965329
44,2328743.5373035567
45,2330861.9811721356
46,2333233.7783507784
47,2332435.391252696
48,2332448.8672971632
49,2331007.132997139
50,2331863.1141464743
51,2331902.9300538125
52,2332948.6185052064
53,2333289.8845496573
54,2332546.0074806623
55,2331774.723847868
56,2331570.678049838
57,2331412.2161425175
58,2330617.039612765
59,2331715.071143763
60,2331930.4398289993
61,2330820.9002002366
62,2334749.834410752
