,0
0,2107101.818414468
1,2107093.858315768
2,2107232.2016583527
3,2107537.790744502
4,2107975.0233760243
5,2108788.9227997926
6,2108866.7626420227
7,2109060.2268862952
8,2108999.125869842
9,2109258.372601929
10,2109403.828597486
11,2109403.9881035276
12,2109398.2199747977
13,2109483.4200086547
14,2109426.6334572793
15,2109442.902350573
16,2109757.7773074307
17,2110020.315489905
18,2109885.776000254
19,2109952.210420017
20,2109896.9956601933
21,2109750.8238215586
22,2110024.4543724023
23,2110747.716283258
24,2110526.325834178
25,2110499.6388518983
26,2109925.4378467803
27,2109942.7240374973
28,2109934.3136627623
29,2109941.124863846
30,2109863.359129031
31,2109560.7466565734
32,2109642.4523112564
33,2109708.0712697916
34,2110105.5671242964
35,2109980.0622511813
36,2109823.783851242
37,2109610.1939777588
38,2109753.8232757966
39,2109848.4610243854
40,2110084.802767206
41,2110233.3632581783
42,2110236.4030218436
43,2110222.107780242
44,2110222.107780242
45,2110222.107780242
46,2110222.107780242
47,2110222.107780242
48,2110149.757980742
49,2110153.655104317
50,2109785.2405129746
51,2109892.7217369243
52,2109451.3465658226
53,2109960.687348865
54,2109836.137321701
55,2109517.231042254
56,2109283.079345899
57,2106745.928160408
58,2107305.2471150644
59,2108519.4620859833
60,2108768.8882101392
61,2109508.542282368
62,2109074.393031973
