,0
0,4662218.007427561
1,5563725.724078102
2,5562635.784164856
3,5562894.89267861
4,5562810.99609327
5,5562810.99609327
6,5562810.99609327
7,5562810.99609327
8,5562810.99609327
9,5562810.99609327
10,5562810.99609327
11,5562810.99609327
12,5562810.99609327
13,5562810.99609327
14,5562810.99609327
15,5562810.99609327
16,5562810.99609327
17,5562810.99609327
18,5562469.853187307
19,5562410.104301465
20,5562678.463465122
21,5559567.714293348
22,5558701.1996356705
23,5558093.393316987
24,5558057.056568677
25,5553353.67003966
26,5552750.490743354
27,5552703.1236302415
28,5552703.1236302415
29,5552703.1236302415
30,5552703.1236302415
31,5553051.59430426
32,5553060.013030975
33,5551698.83065032
34,5550251.498327398
35,5550347.931243779
36,5544045.577633571
37,5544582.793660275
38,5537432.672498624
39,5502382.1335774055
40,5512699.852003065
41,5506720.951795008
42,5507685.616865961
43,5515927.37105182
44,5521819.968385584
45,5521017.375287037
46,5519982.289683386
47,5527522.126916129
48,5525440.1623744955
49,5529302.384778473
50,5534150.190196661
51,5533472.728431614
52,5537858.301959956
53,5543851.616342066
54,5540458.126223816
55,5522177.927291275
56,5518349.698892681
57,5516389.614642618
58,5519136.686372011
59,5527937.87803829
60,5534795.166726671
61,5541046.681672635
62,5547130.111070928
